drv_trade_floor_broker_id,drv_trade_client_account_execution_id,charge
23,310978,1000
23,310979,1000
23,305902,87.5
23,305801,69
23,305798,69
23,306136,105
23,306212,183.75
23,306109,55
23,306374,145
23,306370,100
23,306151,262.5
23,306203,-300
23,306530,500
23,306352,45
23,306157,375
23,306244,1100
23,306245,800
23,306234,31.5
23,306617,25
23,306847,28
23,306563,50
23,306858,595
23,306839,26.25
23,306762,-250
23,306760,-125
23,326060,1
23,306748,60
23,306750,100
23,306713,690
23,306631,70
23,306657,88.9
23,307047,70
23,326066,17.5
23,307007,140
23,326086,35
23,307338,50.5
23,307080,20
23,307084,20
23,307085,20
23,333497,-2200
23,333488,-200
23,333498,-2200
23,333489,-200
23,306975,100
23,306981,10
23,306955,250
23,307116,289.8
23,307117,289.8
23,307648,52.5
23,307632,25
23,307654,337.5
23,307636,172.5
23,307566,6.21
23,307571,6.21
23,307530,20.7
23,307638,3.45
23,307568,69
23,307529,966
23,307565,69
23,307746,400
23,307747,400
23,307793,40.6
23,307758,58.8
23,307969,12.5
23,307959,150
23,308348,7.5
23,308349,7.5
23,308393,90
23,308408,25
23,308409,25
23,308448,25
23,308422,45
23,308560,78.75
23,326258,50
23,308598,60
23,308653,131.25
23,308711,87.5
23,308765,17.5
23,326122,187.5
23,308664,52.5
23,308634,75
23,308586,-160
23,308618,217
23,326136,75
23,326128,87.5
23,309245,70
23,309246,70
23,309041,30
23,309161,45
23,309058,245
23,309147,75
23,309138,90
23,309774,100
23,309773,100
23,309750,140
23,309829,50
23,327578,182
23,326161,187.5
23,309688,0.8
23,309686,20
23,309685,20
23,311550,59.34
23,311548,103.5
23,310510,367.5
23,310512,367.5
23,310235,225
23,310252,105
23,310248,105
23,310421,20
23,310419,20
23,310420,20
23,310335,20
23,310371,2400
23,310002,500
23,310530,900
23,310176,168.75
23,310097,329.4
23,310170,-500
23,310174,-1000
23,310244,30
23,310088,4.4
23,309967,0.55
23,310087,13.75
23,309965,27.5
23,310425,15
23,310598,25
23,310862,200
23,310857,100
23,310750,20
23,311123,5
23,310716,160
23,310718,160
23,310833,14
23,310661,98
23,310674,35
23,310901,-240
23,310677,250
23,310569,30
23,310567,75
23,310693,312.5
23,310586,15
23,310863,55
23,310571,242
23,310572,550
23,310651,87.5
23,311128,140
23,311180,105
23,311433,75
23,311213,45
23,311484,1000
23,311488,250
23,311379,375
23,311145,138
23,311142,34.5
23,311143,10.35
23,312593,105
23,312591,210
23,312554,87.5
23,312556,87.5
23,312529,52.5
23,326291,150
23,312621,35
23,312648,112.5
23,312413,-480
23,312589,45
23,312385,82.5
23,312382,82.5
23,313037,81.2
23,312692,77.63
23,312694,87.75
23,312693,168.75
23,313104,5
23,312780,180
23,313059,157.5
23,313062,52.5
23,313058,157.5
23,313061,52.5
23,326499,196
23,312860,12.5
23,312955,250
23,313139,15
23,312776,250
23,312756,250
23,312756,250
23,313082,2.5
23,313078,2.5
23,313076,82.5
23,313157,-290
23,312848,875
23,312850,250
23,313118,45
23,312818,175
23,312813,7.59
23,313134,419.2
23,312806,70
23,313247,210
23,313370,233
23,313371,233
23,313277,22.5
23,313352,30
23,314066,-100
23,313843,-1290
23,313841,-860
23,327061,37.5
23,314000,200
23,313768,3.45
23,314385,70
23,314179,166.25
23,314506,80
23,314507,80
23,314262,40
23,314416,3.45
23,314413,3.45
23,314410,17.25
23,314411,17.25
23,314882,30
23,314900,70
23,314665,60
23,314704,175
23,326250,40
23,314842,30
23,315186,27.5
23,315039,0.69
23,315044,0.69
23,315037,17.25
23,315038,17.25
23,314639,499.6
23,315469,300
23,315530,280
23,315175,14.49
23,315384,19.08
23,315423,137.5
23,315174,103.5
23,315382,119.25
23,315745,52.5
23,315949,61.25
23,326237,52.5
23,326238,52.5
23,315701,336
23,315697,168
23,315661,25
23,315707,75
23,315703,75
23,326194,10
23,316200,15
23,326175,5
23,316435,750
23,316479,63.75
23,316447,125
23,316270,140.8
23,316378,39.3
23,320407,50
23,320408,50
