USER,EXCHANGE,SYMBOL,EXPIRATION,STRIKE,C/P,B/S,FILLED QTY,PREMIUM,DATE,ORDER TYPE,GIVEUP,CMTA FIRM,RANGE,ACCOUNT,COMPANY,DEST COMPANY,ELECTRONIC,LEG NUMBER,USER QTY,FIX QTY,HANDLING,CONNECTION,SECURITY TYPE,CROSSING,PENNY,SYMBOL TYPE,PTMID,LINK EXCH,ParentExDestination,ORDERID,REPORTID,CL_ORD_ID,LiquidityFlag,Open_Close,cross_type,custom_billing_tag,LADR,LADR$,BPCR,BPCR$,ETF,ETF$,SRCTF,SRCTF$,TPF,TPF$,CMTA,CMTA$,LF,LF$,MDPT,MDPT$,CAT,CAT$,TOTAL COMMISSIONS,TOTAL EXCHANGE FEES
oscargruss|Parallaxobo,AMEX,IWM,2023-01-20, $220.00 ,P,BUY,200, $23.30 ,2021-07-08,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,ETF,0,A,ISTG,389114569,1348338496,22749366,,O,,, -   , -   , 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,KWEB,2022-02-18, $55.00 ,P,SELL,"1,000", $3.95 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389116558,1348362550,22752135,,O,,, -   , -   , 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,MU,2021-10-15, $75.00 ,P,SELL,800, $4.80 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389111789,1348305412,22746177,,O,,, -   , -   , 0.0250 , 20.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,MU,2022-03-18, $65.00 ,P,SELL,800, $4.12 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389112394,1348313774,22746836,,O,,, -   , -   , 0.0250 , 20.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|XJ59,AMEX,NVAX,2021-10-15, $190.00 ,P,SELL,170, $28.60 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389112916,1348319817,22747365,,O,,, -   , -   , 0.0250 , 4.2500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|XJ59,ISE,NVAX,2023-01-20, $180.00 ,P,SELL,9, $58.07 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,I,ISTG,389117287,1348373678,22753375,,O,,, -   , -   , 0.0250 , 0.2250 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,ISE,PDD,2021-08-20, $105.00 ,P,SELL,600, $5.87 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,I,ISTG,389111697,1348303885,22746067,,O,,, -   , -   , 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,QQQ,2021-12-17, $400.00 ,C,SELL,100, $4.55 ,2021-07-08,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,ETF,0,A,ISTG,389115736,1348350905,22751038,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,QQQ,2021-12-17, $320.00 ,P,SELL,100, $9.20 ,2021-07-08,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,ETF,0,A,ISTG,389115736,1348350906,22751038,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-09-17," $4,290.00 ",C,SELL,14, $118.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,389111547,1348301602,22745887,,O,,, -   , -   , 0.0250 , 0.3500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,CBOE,SPX,2021-09-17," $4,295.00 ",C,SELL,37, $120.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,389112670,1348317872,22747154,,O,,, -   , -   , 0.0250 , 0.9250 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-09-17," $4,315.00 ",C,BUY,8, $111.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/4,0,0,129,,Option,0,0,Index,0,C,ISTG,389115783,1348351785,22751121,,O,,, -   , -   , 0.0250 , 0.2000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-09-17," $4,315.00 ",C,BUY,15, $112.50 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,4/5,0,0,129,,Option,0,0,Index,0,C,ISTG,389113537,1348325708,22747990,,O,,, -   , -   , 0.0250 , 0.3750 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-09-17," $4,290.00 ",P,BUY,14, $122.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,389111547,1348301603,22745887,,O,,, -   , -   , 0.0250 , 0.3500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,CBOE,SPX,2021-09-17," $4,295.00 ",P,BUY,37, $114.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,389112670,1348317870,22747154,,O,,, -   , -   , 0.0250 , 0.9250 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-09-17," $4,315.00 ",P,SELL,15, $113.50 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,5/5,0,0,129,,Option,0,0,Index,0,C,ISTG,389113537,1348325711,22747990,,O,,, -   , -   , 0.0250 , 0.3750 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-09-17," $4,315.00 ",P,SELL,8, $118.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,4/4,0,0,129,,Option,0,0,Index,0,C,ISTG,389115783,1348351784,22751121,,O,,, -   , -   , 0.0250 , 0.2000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-12-17," $2,800.00 ",P,BUY,100, $15.80 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/5,0,0,129,,Option,0,0,Index,0,C,ISTG,389113537,1348325709,22747990,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-12-17," $3,200.00 ",P,SELL,200, $29.60 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/5,0,0,129,,Option,0,0,Index,0,C,ISTG,389113537,1348325707,22747990,,O,,, -   , -   , 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-12-17," $3,875.00 ",P,BUY,100, $90.40 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/5,0,0,129,,Option,0,0,Index,0,C,ISTG,389113537,1348325710,22747990,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2022-06-17," $4,000.00 ",P,BUY,75, $219.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/4,0,0,129,,Option,0,0,Index,0,C,ISTG,389115783,1348351783,22751121,,O,,, -   , -   , 0.0250 , 1.8750 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,CBOE,SPX,2022-06-17," $4,000.00 ",P,SELL,110, $221.14 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,389112670,1348317871,22747154,,O,,, -   , -   , 0.0250 , 2.7500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2022-07-15," $4,000.00 ",P,SELL,40, $242.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,389111547,1348301604,22745887,,O,,, -   , -   , 0.0250 , 1.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2023-06-16," $4,000.00 ",P,SELL,50, $360.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/4,0,0,129,,Option,0,0,Index,0,C,ISTG,389115783,1348351786,22751121,,O,,, -   , -   , 0.0250 , 1.2500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,BOX,SQ,2021-11-19, $230.00 ,P,SELL,420, $22.35 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389113669,1348327979,22748243,,O,,, -   , -   , 0.0250 , 10.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,BOX,SQ,2022-06-17, $210.00 ,P,SELL,200, $25.50 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389113888,1348329345,22748489,,O,,, -   , -   , 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,TDOC,2022-06-17, $145.00 ,P,SELL,300, $20.75 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389115729,1348351009,22750960,,O,,, -   , -   , 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|XJ59,AMEX,TSLA,2021-11-19, $630.00 ,P,SELL,100, $88.00 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389110811,1348293463,22745144,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,V,2022-03-18, $210.00 ,P,SELL,110, $8.30 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389113973,1348330664,22748547,,O,,, -   , -   , 0.0250 , 2.7500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,V,2022-06-17, $210.00 ,P,SELL,110, $11.25 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389113973,1348330665,22748547,,O,,, -   , -   , 0.0250 , 2.7500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|KC593,CBOE,VIX,2021-09-15, $22.00 ,C,SELL,720, $3.80 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,4/4,0,0,129,,Option,0,0,Index,0,C,ISTG,389112826,1348318810,22747248,,O,,, -   , -   , 0.0250 , 18.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|KC593,CBOE,VIX,2021-09-15, $40.00 ,C,BUY,"2,000", $1.40 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/4,0,0,129,,Option,0,0,Index,0,C,ISTG,389112826,1348318812,22747248,,O,,, -   , -   , 0.0250 , 50.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|KC593,CBOE,VIX,2021-09-15, $16.00 ,P,SELL,"2,000", $0.48 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/4,0,0,129,,Option,0,0,Index,0,C,ISTG,389112826,1348318811,22747248,,O,,, -   , -   , 0.0250 , 50.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|KC593,CBOE,VIX,2021-09-15, $22.00 ,P,BUY,720, $3.76 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/4,0,0,129,,Option,0,0,Index,0,C,ISTG,389112826,1348318813,22747248,,O,,, -   , -   , 0.0250 , 18.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,X,2021-10-15, $20.00 ,P,SELL,"1,600", $1.71 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389110916,1348292644,22745151,,O,,, -   , -   , 0.0250 , 40.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,BOX,X,2022-01-21, $20.00 ,P,SELL,"2,400", $2.62 ,2021-07-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389110947,1348295183,22745264,,O,,, -   , -   , 0.0250 , 60.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,AMEX,ADSK,2022-06-17, $250.00 ,P,BUY,180, $16.55 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389122443,1348438034,22760139,,O,,, -   , -   , 0.0250 , 4.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|HC59,AMEX,AMD,2021-08-20, $90.00 ,C,SELL,655, $4.50 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389119288,1348392891,22755826,,O,,, -   , -   , 0.0250 , 16.3750 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,AMEX,AMZN,2022-01-21," $3,650.00 ",C,SELL,28, $352.50 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389122747,1348442743,22760594,,O,,, -   , -   , 0.0250 , 0.7000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,AMEX,BABA,2023-06-16, $190.00 ,P,SELL,180, $33.00 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389121317,1348419682,22758509,,O,,, -   , -   , 0.0250 , 4.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,BIDU,2022-06-17, $170.00 ,P,SELL,240, $20.40 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389120510,1348406245,22757421,,O,,, -   , -   , 0.0250 , 6.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,BOX,DAL,2021-12-17, $40.00 ,P,BUY,200, $2.68 ,2021-07-09,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389121095,1348416737,22758230,,O,,, -   , -   , 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,ENPH,2023-01-20, $170.00 ,P,SELL,100, $45.50 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389119665,1348396760,22756264,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,FB,2021-07-16, $335.00 ,P,BUY,300, $0.70 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389120553,1348407474,22757473,,O,,, -   , -   , 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,ISE,FB,2021-07-16, $340.00 ,P,BUY,600, $1.94 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,I,ISTG,389118857,1348387648,22755311,,O,,, -   , -   , 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,FB,2021-07-23, $345.00 ,P,SELL,300, $4.70 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389120553,1348407473,22757473,,O,,, -   , -   , 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,ISE,FB,2021-07-23, $345.00 ,P,SELL,600, $5.49 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,I,ISTG,389118857,1348387647,22755311,,O,,, -   , -   , 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,FCX,2022-06-17, $40.00 ,C,BUY,"1,000", $4.65 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,389121685,1348426970,22759105,,O,,, -   , -   , 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,FCX,2022-06-17, $33.00 ,P,SELL,"1,000", $4.18 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,389121685,1348426972,22759105,,O,,, -   , -   , 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,FDX,2022-01-21, $280.00 ,P,SELL,100, $17.25 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389121395,1348423030,22758637,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|XJ59,AMEX,FTCH,2023-01-20, $47.00 ,P,SELL,500, $11.70 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389119617,1348396586,22756242,,O,,, -   , -   , 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,BOX,GOLD,2022-01-21, $20.00 ,P,BUY,775, $1.60 ,2021-07-09,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389119079,1348389259,22755558,,O,,, -   , -   , 0.0250 , 19.3750 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|HC59,AMEX,INTC,2021-08-20, $55.00 ,P,SELL,510, $2.14 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389119498,1348395589,22756065,,O,,, -   , -   , 0.0250 , 12.7500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,JNJ,2022-01-21, $150.00 ,C,BUY,350, $21.45 ,2021-07-09,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389123122,1348447766,22761130,,O,,, -   , -   , 0.0250 , 8.7500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|xyuobo,AMEX,JNJ,2022-01-21, $150.00 ,C,SELL,700, $21.45 ,2021-07-09,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389123099,1348447067,22761069,,O,,, -   , -   , 0.0250 , 17.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,JNJ,2022-01-21, $150.00 ,P,BUY,350, $2.75 ,2021-07-09,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389123122,1348447767,22761130,,O,,, -   , -   , 0.0250 , 8.7500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|xyuobo,AMEX,JNJ,2022-01-21, $150.00 ,P,SELL,700, $2.75 ,2021-07-09,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389123099,1348447066,22761069,,O,,, -   , -   , 0.0250 , 17.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,AMEX,MSFT,2021-08-20, $220.00 ,P,BUY,200, $0.50 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389121693,1348426990,22759066,,O,,, -   , -   , 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,AMEX,MSFT,2021-08-20, $250.00 ,P,BUY,400, $1.55 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389121589,1348423949,22758891,,O,,, -   , -   , 0.0250 , 10.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,AMEX,MSFT,2021-08-20, $275.00 ,P,SELL,200, $6.94 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,389121589,1348423984,22758891,,O,,, -   , -   , 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|xyuobo,AMEX,NVDA,2023-06-16, $730.00 ,P,BUY,15, $133.00 ,2021-07-09,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389118296,1348382983,22754671,,O,,, -   , -   , 0.0250 , 0.3750 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,NVDA,2023-06-16, $730.00 ,P,SELL,80, $133.00 ,2021-07-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389118258,1348382880,22754628,,O,,, -   , -   , 0.0250 , 2.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,PDD,2022-01-21, $105.00 ,P,BUY,500, $12.93 ,2021-07-09,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,389121218,1348419951,22758387,,O,,, -   , -   , 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,BOX,PENN,2022-01-21, $70.00 ,P,BUY,225, $10.05 ,2021-07-09,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,389120166,1348402280,22756885,,O,,, -   , -   , 0.0250 , 5.6250 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
