Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges,drv_trade_client_account_execution_id
05/03/21,AMEX,B,P,1000,ABNB,ABNB,1,2023,105.0000,9.640000,C,P,223205593,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,100.0000,.0000,.0000,100.0000,152380343,5/3/2021,amex,b,p,abnb,abnb,105,9.64,1000,c,p,e35j,100,298403
05/03/21,AMEX,B,P,1000,ABNB,ABNB,1,2023,105.0000,9.640000,C,P,223205593,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,100.0000,.0000,.0000,100.0000,152380372,5/3/2021,amex,b,p,abnb,abnb,105,9.64,1000,c,p,e35j,100,298403
05/03/21,AMEX,S,P,200,SU,SU,6,2021,18.0000,.250000,C,P,223157463,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,152411292,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,CBOE,B,P,100,SPX,SPX,5,2021,4150.0000,38.700000,C,P,621123000JG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,152362423,5/3/2021,cboe,b,p,spx,spx,4150,38.7,100,c,p,bmls,69,298403
05/03/21,CBOE,S,P,50,SPX,SPX,6,2021,3950.0000,37.300000,C,P,~X6QJWLCT87Q9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,5.0000,29.5000,.0000,34.5000,152363047,5/3/2021,cboe,s,p,spx,spx,3950,37.3,50,c,p,bmls,34.5,298403
05/03/21,CBOE,S,P,50,SPX,SPX,6,2021,3950.0000,37.300000,C,P,~X6QJWLCT87Q9,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,5.0000,29.5000,.0000,34.5000,152363349,5/3/2021,cboe,s,p,spx,spx,3950,37.3,50,c,p,bmls,34.5,298403
05/03/21,CBOE,S,P,200,SPX,SPX,6,2021,3950.0000,37.300000,C,P,621123000JG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,20.0000,118.0000,.0000,138.0000,152363076,5/3/2021,cboe,s,p,spx,spx,3950,37.3,200,c,p,bmls,138,298403
05/03/21,CBOE,S,C,1,SPX,SPX,6,2021,4185.0000,92.000000,C,P,~X6QJWLCT87Q8,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,.1000,.5900,.0000,.6900,152363288,5/3/2021,cboe,s,c,spx,spx,4185,92,1,c,p,bmls,0.69,298403
05/03/21,CBOE,S,C,1,SPX,SPX,6,2021,4185.0000,92.000000,C,P,~X6QJWLCT87Q8,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,.1000,.5900,.0000,.6900,152363315,5/3/2021,cboe,s,c,spx,spx,4185,92,1,c,p,bmls,0.69,298403
05/03/21,CBOE,S,C,3,SPX,SPX,6,2021,4185.0000,92.000000,C,P,621123000JG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.3000,1.7700,.0000,2.0700,152363070,5/3/2021,cboe,s,c,spx,spx,4185,92,3,c,p,bmls,2.07,298403
05/03/21,CBOE,B,P,3,SPX,SPX,6,2021,4185.0000,90.000000,C,P,621123000JG,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.3000,1.7700,.0000,2.0700,152362049,5/3/2021,cboe,b,p,spx,spx,4185,90,3,c,p,bmls,2.07,298403
05/03/21,CBOE,B,C,880,VIX,VIX,9,2021,24.0000,4.550000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,88.0000,440.0000,.0000,528.0000,152427356,5/3/2021,cboe,b,c,vix,vix,24,4.55,880,c,p,bmls,528,298403
05/03/21,CBOE,B,C,176,VIX,VIX,9,2021,24.0000,4.550000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,17.6000,88.0000,.0000,105.6000,152427285,5/3/2021,cboe,b,c,vix,vix,24,4.55,176,c,p,bmls,105.6,298403
05/03/21,CBOE,B,C,88,VIX,VIX,9,2021,24.0000,4.550000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,8.8000,44.0000,.0000,52.8000,152427270,5/3/2021,cboe,b,c,vix,vix,24,4.55,88,c,p,bmls,52.8,298403
05/03/21,CBOE,B,C,88,VIX,VIX,9,2021,24.0000,4.550000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,8.8000,44.0000,.0000,52.8000,152427291,5/3/2021,cboe,b,c,vix,vix,24,4.55,88,c,p,bmls,52.8,298403
05/03/21,CBOE,B,C,88,VIX,VIX,9,2021,24.0000,4.550000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,8.8000,44.0000,.0000,52.8000,152427340,5/3/2021,cboe,b,c,vix,vix,24,4.55,88,c,p,bmls,52.8,298403
05/03/21,CBOE,S,P,880,VIX,VIX,9,2021,24.0000,4.500000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,88.0000,440.0000,.0000,528.0000,152427397,5/3/2021,cboe,s,p,vix,vix,24,4.5,880,c,p,bmls,528,298403
05/03/21,CBOE,S,P,176,VIX,VIX,9,2021,24.0000,4.500000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,17.6000,88.0000,.0000,105.6000,152427380,5/3/2021,cboe,s,p,vix,vix,24,4.5,176,c,p,bmls,105.6,298403
05/03/21,CBOE,S,P,88,VIX,VIX,9,2021,24.0000,4.500000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,8.8000,44.0000,.0000,52.8000,152427393,5/3/2021,cboe,s,p,vix,vix,24,4.5,88,c,p,bmls,52.8,298403
05/03/21,CBOE,S,P,88,VIX,VIX,9,2021,24.0000,4.500000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,8.8000,44.0000,.0000,52.8000,152427399,5/3/2021,cboe,s,p,vix,vix,24,4.5,88,c,p,bmls,52.8,298403
05/03/21,CBOE,S,P,88,VIX,VIX,9,2021,24.0000,4.500000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,8.8000,44.0000,.0000,52.8000,152427412,5/3/2021,cboe,s,p,vix,vix,24,4.5,88,c,p,bmls,52.8,298403
05/03/21,CBOE,S,C,400,VIX,VIX,9,2021,30.0000,3.060000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,40.0000,200.0000,.0000,240.0000,152427386,5/3/2021,cboe,s,c,vix,vix,30,3.06,400,c,p,bmls,240,298403
05/03/21,CBOE,S,C,200,VIX,VIX,9,2021,30.0000,3.060000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,20.0000,100.0000,.0000,120.0000,152427390,5/3/2021,cboe,s,c,vix,vix,30,3.06,200,c,p,bmls,120,298403
05/03/21,CBOE,S,C,200,VIX,VIX,9,2021,30.0000,3.060000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,20.0000,100.0000,.0000,120.0000,152427405,5/3/2021,cboe,s,c,vix,vix,30,3.06,200,c,p,bmls,120,298403
05/03/21,CBOE,S,C,200,VIX,VIX,9,2021,30.0000,3.060000,C,P,621123000ZK,,BMLS,,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,.100000000000000,20.0000,100.0000,.0000,120.0000,152427408,5/3/2021,cboe,s,c,vix,vix,30,3.06,200,c,p,bmls,120,298403
05/03/21,NASDAQ,S,P,5,SEDG,SEDG,5,2021,260.0000,16.800000,O,C,CO419QP3ONG,BLPOPT_20210503-00013-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,SR,,,A,.100000000000000,.5000,-5.0000,.2250,-4.2750,152353122,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,PHLX,B,C,25,BUD,BUD,6,2021,55.0000,16.200000,O,C,                                                  ,,210,,534,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,2.5000,.0000,.0000,2.5000,152408495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,PHLX,S,C,25,BUD,BUD,6,2021,55.0000,16.250000,O,C,                                                  ,,210,,534,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,2.5000,.0000,.0000,2.5000,152408962,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,PHLX,B,C,15,BUD,BUD,1,2022,30.0000,41.200000,O,C,                                                  ,,210,,534,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,1.5000,.0000,.0000,1.5000,152408482,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,PHLX,S,C,15,BUD,BUD,1,2022,30.0000,41.250000,O,C,                                                  ,,210,,534,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,1.5000,.0000,.0000,1.5000,152408876,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,PHLX,S,C,40,BUD,BUD,1,2022,35.0000,36.200000,O,C,                                                  ,,210,,534,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,4.0000,.0000,.0000,4.0000,152408643,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,PHLX,B,C,40,BUD,BUD,1,2022,35.0000,36.250000,O,C,                                                  ,,210,,534,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,4.0000,.0000,.0000,4.0000,152408501,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,PHLX,B,P,80,PYPL,PYPL,6,2022,240.0000,26.450000,C,C,                                                  ,,210,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,8.0000,.0000,.0000,8.0000,152375518,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/03/21,PHLX,B,P,1,SPY,SPY,5,2021,210.0000,.010000,O,C,                                                  ,,210,,534,792,oscarg,oscarg,,,,,etf_spy,Y,,,,A,.100000000000000,.1000,.0000,.0000,.1000,152380180,5/3/2021,phlx,b,p,spy,spy,210,0.01,1,o,c,210,0.1,298403
05/03/21,PHLX,B,P,1,SPY,SPY,5,2021,210.0000,.010000,O,C,                                                  ,,210,,534,792,oscarg,oscarg,,,,,etf_spy,Y,,,,A,.100000000000000,.1000,.0000,.0000,.1000,152380476,5/3/2021,phlx,b,p,spy,spy,210,0.01,1,o,c,210,0.1,298403
05/04/21,AMEX,B,P,10,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUH,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,1.0000,.0000,.4500,1.4500,152561066,5/4/2021,amex,b,p,arkk,arkk,110,4.1,10,o,c,e35,1.45,316656
05/04/21,AMEX,B,P,3,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUH,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,.0000,.1350,.4350,152561125,5/4/2021,amex,b,p,arkk,arkk,110,4.1,3,o,c,e35,0.435,316656
05/04/21,AMEX,B,P,3,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUH,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,.0000,.1350,.4350,152561395,5/4/2021,amex,b,p,arkk,arkk,110,4.1,3,o,c,e35,0.435,316656
05/04/21,AMEX,B,P,2,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUH,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.2000,.0000,.0900,.2900,152561223,5/4/2021,amex,b,p,arkk,arkk,110,4.1,2,o,c,e35,0.29,316656
05/04/21,AMEX,B,P,1,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUH,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152561592,5/4/2021,amex,b,p,arkk,arkk,110,4.1,1,o,c,e35,0.145,316656
05/04/21,AMEX,B,P,3,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFV6,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,.0000,.1350,.4350,152561228,5/4/2021,amex,b,p,arkk,arkk,110,4.1,3,o,c,e35,0.435,316656
05/04/21,AMEX,B,P,2,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFV6,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.2000,.0000,.0900,.2900,152561548,5/4/2021,amex,b,p,arkk,arkk,110,4.1,2,o,c,e35,0.29,316656
05/04/21,AMEX,B,P,1,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFV6,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152561139,5/4/2021,amex,b,p,arkk,arkk,110,4.1,1,o,c,e35,0.145,316656
05/04/21,AMEX,B,P,1,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFV6,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152561296,5/4/2021,amex,b,p,arkk,arkk,110,4.1,1,o,c,e35,0.145,316656
05/04/21,AMEX,B,P,1,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFV6,BLPOPT_20210504-00066-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152561426,5/4/2021,amex,b,p,arkk,arkk,110,4.1,1,o,c,e35,0.145,316656
05/04/21,AMEX,S,P,1,ARKK,ARKK,5,2021,120.0000,9.500000,C,C,O5C05ULLDL,BLPOPT_20210504-00064-00001,E35,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.0000,.0450,.1450,152562590,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,AMEX,B,P,700,PINS,PINS,1,2022,55.0000,7.060000,C,P,223272594,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,70.0000,.0000,.0000,70.0000,152692359,5/4/2021,amex,b,p,pins,pins,55,7.06,700,c,p,e35j,70,316656
05/04/21,AMEX,B,P,700,PINS,PINS,1,2022,55.0000,7.070000,C,P,223272594,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,70.0000,.0000,.0000,70.0000,152691858,5/4/2021,amex,b,p,pins,pins,55,7.07,700,c,p,e35j,70,316656
05/04/21,AMEX,S,C,700,PINS,PINS,1,2022,75.0000,5.730000,C,P,223272594,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,70.0000,.0000,.0000,70.0000,152603653,5/4/2021,amex,s,c,pins,pins,75,5.73,700,c,p,e35j,70,316656
05/04/21,AMEX,S,C,400,PINS,PINS,1,2022,75.0000,5.850000,C,P,223285064,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,40.0000,100.0000,.0000,140.0000,152561516,5/4/2021,amex,s,c,pins,pins,75,5.85,400,c,p,e35j,140,316656
05/04/21,AMEX,B,P,180,PTON,PTON,6,2022,90.0000,18.850000,C,P,223238844,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,18.0000,45.0000,.0000,63.0000,152545397,5/4/2021,amex,b,p,pton,pton,90,18.85,180,c,p,e35j,63,316656
05/04/21,AMEX,B,P,70,PTON,PTON,6,2022,90.0000,18.850000,C,P,223239344,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,7.0000,17.5000,.0000,24.5000,152550619,5/4/2021,amex,b,p,pton,pton,90,18.85,70,c,p,e35j,24.5,316656
05/04/21,BATS,B,P,5,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG21,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.5000,4.2500,.2250,4.9750,152558802,5/4/2021,bats,b,p,arkk,arkk,110,4,5,o,c,bmls,4.975,316656
05/04/21,BATS,B,P,3,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG21,BLPOPT_20210504-00066-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,2.5500,.1350,2.9850,152558732,5/4/2021,bats,b,p,arkk,arkk,110,4,3,o,c,bmls,2.985,316656
05/04/21,BATS,S,P,3,ARKK,ARKK,5,2021,120.0000,9.400000,C,C,O5C05ULLFB,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.3000,2.5500,.1350,2.9850,152557130,5/4/2021,bats,s,p,arkk,arkk,120,9.4,3,c,c,bmls,2.985,316656
05/04/21,BATS,S,P,2,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLGB,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.2000,1.7000,.0900,1.9900,152560409,5/4/2021,bats,s,p,arkk,arkk,120,9.3,2,c,c,bmls,1.99,316656
05/04/21,BATS,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLGB,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.1000,.8500,.0450,.9950,152560351,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,BATS,S,P,2,ARKK,ARKK,5,2021,120.0000,9.200000,C,C,O5C05ULLHM,BLPOPT_20210504-00064-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.2000,1.7000,.0900,1.9900,152571034,5/4/2021,bats,s,p,arkk,arkk,120,9.2,2,c,c,bmls,1.99,316656
05/04/21,BOSTON,B,P,7,ARKK,ARKK,5,2021,110.0000,4.100000,O,C,O1605ULFUJ,BLPOPT_20210504-00066-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.7000,-3.5000,.3150,-2.4850,152657296,5/4/2021,boston,b,p,arkk,arkk,110,4.1,7,o,c,0792,-2.485,316656
05/04/21,BOSTON,B,P,3,ARKK,ARKK,5,2021,110.0000,4.000000,O,C,O1605ULG2C,BLPOPT_20210504-00066-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.3000,.0000,.1350,.4350,152558797,5/4/2021,boston,b,p,arkk,arkk,110,4,3,o,c,0792,0.435,316656
05/04/21,BOSTON,S,P,1,ARKK,ARKK,5,2021,117.0000,7.400000,C,C,O3605ULJ9I,BLPOPT_20210504-00065-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,.0000,.0450,.1450,152556772,5/4/2021,boston,s,p,arkk,arkk,117,7.4,1,c,c,0792,0.145,316656
05/04/21,BOSTON,S,P,2,ARKK,ARKK,5,2021,117.0000,7.300000,C,C,O3605ULJAO,BLPOPT_20210504-00065-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.2000,.0000,.0900,.2900,152560397,5/4/2021,boston,s,p,arkk,arkk,117,7.3,2,c,c,0792,0.29,316656
05/04/21,BOSTON,S,P,1,ARKK,ARKK,5,2021,117.0000,7.200000,C,C,O3605ULJBO,BLPOPT_20210504-00065-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,.0000,.0450,.1450,152571245,5/4/2021,boston,s,p,arkk,arkk,117,7.2,1,c,c,0792,0.145,316656
05/04/21,BOSTON,S,P,8,ARKK,ARKK,5,2021,120.0000,9.800000,C,C,O5C05ULLCO,BLPOPT_20210504-00064-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.8000,-4.0000,.3600,-2.8400,152654481,5/4/2021,boston,s,p,arkk,arkk,120,9.8,8,c,c,0792,-2.84,316656
05/04/21,BOSTON,S,P,8,ARKK,ARKK,5,2021,120.0000,9.800000,C,C,O5C05ULLD7,BLPOPT_20210504-00064-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,R,.100000000000000,.8000,-4.0000,.3600,-2.8400,152655985,5/4/2021,boston,s,p,arkk,arkk,120,9.8,8,c,c,0792,-2.84,316656
05/04/21,BOSTON,S,P,1,ARKK,ARKK,5,2021,120.0000,9.300000,C,C,O5C05ULLH1,BLPOPT_20210504-00064-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,.0000,.0450,.1450,152562393,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,BOSTON,S,P,1,ARKK,ARKK,5,2021,120.0000,9.200000,C,C,O5C05ULLHQ,BLPOPT_20210504-00064-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,etf,,CLOCK,,,A,.100000000000000,.1000,.0000,.0450,.1450,152566222,5/4/2021,boston,s,p,arkk,arkk,120,9.2,1,c,c,0792,0.145,316656
05/04/21,BOSTON,S,C,700,BIDU,BIDU,7,2021,270.0000,.760000,C,P,BOXNYC23369,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,70.0000,-210.0000,.0000,-140.0000,152693003,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
05/04/21,BOSTON,B,C,650,IWM,IWM,12,2022,215.0000,28.610000,C,C,BOXNYC25429,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,65.0000,-325.0000,.0000,-260.0000,152549862,5/4/2021,boston,b,c,iwm,iwm,215,28.61,650,c,c,0938,-260,316656
05/04/21,BOSTON,B,C,600,IWM,IWM,12,2022,215.0000,28.610000,C,C,BOXNYC25429,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,60.0000,.0000,.0000,60.0000,152549755,5/4/2021,boston,b,c,iwm,iwm,215,28.61,600,c,c,0938,60,316656
05/04/21,BOSTON,B,C,500,IWM,IWM,12,2022,215.0000,28.610000,C,C,BOXNYC25429,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,50.0000,-250.0000,.0000,-200.0000,152549678,5/4/2021,boston,b,c,iwm,iwm,215,28.61,500,c,c,0938,-200,316656
05/04/21,BOSTON,B,C,250,IWM,IWM,12,2022,215.0000,28.610000,C,C,BOXNYC25429,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,25.0000,-125.0000,.0000,-100.0000,152549812,5/4/2021,boston,b,c,iwm,iwm,215,28.61,250,c,c,0938,-100,316656
05/04/21,BOSTON,B,P,650,IWM,IWM,12,2022,215.0000,22.590000,C,C,BOXNYC25429,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,65.0000,-325.0000,.0000,-260.0000,152550322,5/4/2021,boston,b,p,iwm,iwm,215,22.59,650,c,c,0938,-260,316656
05/04/21,BOSTON,B,P,600,IWM,IWM,12,2022,215.0000,22.590000,C,C,BOXNYC25429,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,60.0000,.0000,.0000,60.0000,152550410,5/4/2021,boston,b,p,iwm,iwm,215,22.59,600,c,c,0938,60,316656
05/04/21,BOSTON,B,P,500,IWM,IWM,12,2022,215.0000,22.590000,C,C,BOXNYC25429,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,50.0000,-250.0000,.0000,-200.0000,152550426,5/4/2021,boston,b,p,iwm,iwm,215,22.59,500,c,c,0938,-200,316656
05/04/21,BOSTON,B,P,250,IWM,IWM,12,2022,215.0000,22.590000,C,C,BOXNYC25429,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,.100000000000000,25.0000,-125.0000,.0000,-100.0000,152550287,5/4/2021,boston,b,p,iwm,iwm,215,22.59,250,c,c,0938,-100,316656
