Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID,modifiedTradeDate,modifiedExch,modifiedBS,modifiedPC,modifiedClass,modifiedSym,modifiedStrike,modifiedPrice,modifiedQty,modifiedOC,modifiedCFM,modifiedExBrok,modifiedTotalCharges
07/26/21,AMEX,B,P,135,BSX,BSX,6,2022,40.0000,2.900000,C,P,2286301526,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,13.5000,33.7500,.0000,47.2500,166860460,7/26/2021,amex,b,p,bsx,bsx,40,2.9,135,c,p,e35j,47.25
07/26/21,AMEX,B,P,100,GM,GM,3,2022,50.0000,3.350000,O,N,2286068926,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,10.0000,35.0000,.0000,45.0000,166818479,7/26/2021,amex,b,p,gm,gm,50,3.35,100,o,n,e35j,45
07/27/21,AMEX,B,P,300,BABA,BABA,9,2022,160.0000,20.250000,C,C,2287711727,,E35J,,273,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,30.0000,.0000,.0000,30.0000,167006041,7/27/2021,amex,b,p,baba,baba,160,20.25,300,c,c,e35j,30
07/27/21,AMEX,B,P,501,EWT,EWT,9,2021,61.0000,1.700000,C,C,2287593127,,E35J,,050,792,oscarg,oscarg,,,,,etf,,,,,N,.100000000000000,50.1000,.0000,.0000,50.1000,167104301,7/27/2021,amex,b,p,ewt,ewt,61,1.7,501,c,c,e35j,50.1
07/27/21,AMEX,S,C,501,EWT,EWT,9,2021,65.0000,.900000,C,C,2287593127,,E35J,,050,792,oscarg,oscarg,,,,,etf,,,,,N,.100000000000000,50.1000,.0000,.0000,50.1000,167104312,7/27/2021,amex,s,c,ewt,ewt,65,0.9,501,c,c,e35j,50.1
07/27/21,AMEX,B,P,500,NIO,NIO,6,2022,30.0000,5.100000,C,F,2287311527,,E35J,,010,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,50.0000,100.0000,.0000,150.0000,167109746,7/27/2021,amex,b,p,nio,nio,30,5.1,500,c,f,e35j,150
07/27/21,AMEX,S,P,810,PFE,PFE,1,2022,39.0000,1.400000,C,P,2287075427,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,81.0000,202.5000,.0000,283.5000,167041902,7/27/2021,amex,s,p,pfe,pfe,39,1.4,810,c,p,e35j,283.5
07/28/21,AMEX,B,P,500,CNK,CNK,1,2023,12.5000,2.900000,C,C,2288333028,,E35J,,273,792,oscarg,oscarg,,,,,,,,,,C,.100000000000000,50.0000,.0000,.0000,50.0000,167206464,7/28/2021,amex,b,p,cnk,cnk,12.5,2.9,500,c,c,e35j,50
07/28/21,AMEX,B,P,700,INTC,INTC,11,2021,52.5000,3.220000,C,P,2288133428,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,70.0000,175.0000,.0000,245.0000,167297587,7/28/2021,amex,b,p,intc,intc,52.5,3.22,700,c,p,e35j,245
07/28/21,AMEX,B,P,80,MLM,MLM,1,2022,340.0000,16.000000,C,F,2288671428,,E35J,,010,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,8.0000,20.0000,.0000,28.0000,167308965,7/28/2021,amex,b,p,mlm,mlm,340,16,80,c,f,e35j,28
07/28/21,AMEX,B,P,150,PDD,PDD,10,2021,90.0000,9.050000,C,P,2288265128,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,15.0000,37.5000,.0000,52.5000,167316135,7/28/2021,amex,b,p,pdd,pdd,90,9.05,150,c,p,e35j,52.5
07/30/21,AMEX,S,P,1125,IWM,IWM,12,2021,185.0000,3.700000,C,C,2290355730,,E35J,,352,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,112.5000,.0000,.0000,112.5000,167724045,7/30/2021,amex,s,p,iwm,iwm,185,3.7,1125,c,c,e35j,112.5
07/30/21,AMEX,S,C,750,IWM,IWM,12,2021,235.0000,5.900000,C,C,2290355730,,E35J,,352,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,75.0000,.0000,.0000,75.0000,167684685,7/30/2021,amex,s,c,iwm,iwm,235,5.9,750,c,c,e35j,75
07/01/21,BOSTON,B,P,1500,AAPL,AAPL,10,2021,125.0000,2.980000,C,C,BOXNYC4846,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,150.0000,-300.0000,.0000,-150.0000,162909732,7/1/2021,boston,b,p,aapl,aapl,125,2.98,1500,c,c,0938,-150
07/01/21,BOSTON,B,P,250,AAPL,AAPL,10,2021,125.0000,2.980000,C,C,BOXNYC4846,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,25.0000,-50.0000,.0000,-25.0000,162910039,7/1/2021,boston,b,p,aapl,aapl,125,2.98,250,c,c,0938,-25
07/01/21,BOSTON,B,P,1100,F,F,12,2021,14.0000,1.130000,C,C,BOXNYC796,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,110.0000,.0000,.0000,110.0000,162840560,7/1/2021,boston,b,p,f,f,14,1.13,1100,c,c,0938,110
07/02/21,BOSTON,B,P,400,CHWY,CHWY,1,2022,70.0000,6.200000,C,P,BOXNYC2928,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,40.0000,20.0000,.0000,60.0000,163129690,7/2/2021,boston,b,p,chwy,chwy,70,6.2,400,c,p,0938,60
07/02/21,BOSTON,B,C,1000,CLDR,CLDR,8,2021,16.0000,.110000,C,C,OG,,0938,,230,792,oscarg,oscarg,,,,,,Y,,,,,.100000000000000,100.0000,.0000,.0000,100.0000,163445509,7/2/2021,boston,b,c,cldr,cldr,16,0.11,1000,c,c,0938,100
07/02/21,BOSTON,S,P,3000,EEM,EEM,6,2022,46.0000,1.870000,C,C,BOXNYC2302,,0938,,551,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,300.0000,.0000,.0000,300.0000,163173524,7/2/2021,boston,s,p,eem,eem,46,1.87,3000,c,c,0938,300
07/02/21,BOSTON,B,C,1000,QQQ,QQQ,7,2021,365.0000,.930000,C,C,BOXNYC10920,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,.100000000000000,100.0000,-200.0000,.0000,-100.0000,163222633,7/2/2021,boston,b,c,qqq,qqq,365,0.93,1000,c,c,0938,-100
07/02/21,BOSTON,B,C,1000,QQQ,QQQ,7,2021,365.0000,.930000,C,C,BOXNYC10920,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,.100000000000000,100.0000,-200.0000,.0000,-100.0000,163222687,7/2/2021,boston,b,c,qqq,qqq,365,0.93,1000,c,c,0938,-100
07/02/21,BOSTON,B,C,500,QQQ,QQQ,7,2021,365.0000,.930000,C,C,BOXNYC10920,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,.100000000000000,50.0000,-100.0000,.0000,-50.0000,163222707,7/2/2021,boston,b,c,qqq,qqq,365,0.93,500,c,c,0938,-50
07/02/21,BOSTON,B,C,100,QQQ,QQQ,7,2021,365.0000,.930000,C,C,BOXNYC10920,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,.100000000000000,10.0000,-20.0000,.0000,-10.0000,163222449,7/2/2021,boston,b,c,qqq,qqq,365,0.93,100,c,c,0938,-10
07/06/21,BOSTON,B,P,1500,C,C,1,2023,60.0000,6.600000,C,C,BOXNYC4213,,0938,,273,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,150.0000,.0000,.0000,150.0000,163468493,7/6/2021,boston,b,p,c,c,60,6.6,1500,c,c,0938,150
07/06/21,BOSTON,B,P,1699,GM,GM,1,2023,50.0000,5.750000,C,C,BOXNYC6890,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,169.9000,.0000,.0000,169.9000,163484264,7/6/2021,boston,b,p,gm,gm,50,5.75,1699,c,c,0938,169.9
07/06/21,BOSTON,B,P,2700,WFC,WFC,1,2023,37.5000,3.850000,C,C,BOXNYC4282,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,270.0000,.0000,.0000,270.0000,163438129,7/6/2021,boston,b,p,wfc,wfc,37.5,3.85,2700,c,c,0938,270
07/07/21,BOSTON,B,P,450,DOW,DOW,6,2022,57.5000,6.100000,C,C,BOXNYC7042,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,45.0000,.0000,.0000,45.0000,163689478,7/7/2021,boston,b,p,dow,dow,57.5,6.1,450,c,c,0938,45
07/07/21,BOSTON,B,P,1000,FCX,FCX,6,2022,33.0000,4.400000,C,C,BOXNYC6961,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,100.0000,.0000,.0000,100.0000,163686426,7/7/2021,boston,b,p,fcx,fcx,33,4.4,1000,c,c,0938,100
07/07/21,BOSTON,B,P,1000,GM,GM,6,2022,45.0000,2.450000,C,C,BOXNYC6424,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,100.0000,-500.0000,.0000,-400.0000,163675022,7/7/2021,boston,b,p,gm,gm,45,2.45,1000,c,c,0938,-400
07/07/21,BOSTON,B,P,500,GM,GM,6,2022,45.0000,2.450000,C,C,BOXNYC6424,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,50.0000,-250.0000,.0000,-200.0000,163674687,7/7/2021,boston,b,p,gm,gm,45,2.45,500,c,c,0938,-200
07/07/21,BOSTON,B,P,500,GM,GM,6,2022,45.0000,2.450000,C,C,BOXNYC6424,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,50.0000,.0000,.0000,50.0000,163674926,7/7/2021,boston,b,p,gm,gm,45,2.45,500,c,c,0938,50
07/07/21,BOSTON,S,P,500,GM,GM,6,2022,45.0000,2.450000,C,N,BOXNYC6427,,0938,362,010,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,50.0000,-150.0000,.0000,-100.0000,163676231,7/7/2021,boston,s,p,gm,gm,45,2.45,500,c,n,0938,-100
07/07/21,BOSTON,B,C,1000,GM,GM,6,2022,50.0000,10.450000,C,C,BOXNYC6424,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,100.0000,-500.0000,.0000,-400.0000,163678896,7/7/2021,boston,b,c,gm,gm,50,10.45,1000,c,c,0938,-400
07/07/21,BOSTON,B,C,500,GM,GM,6,2022,50.0000,10.450000,C,C,BOXNYC6424,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,50.0000,.0000,.0000,50.0000,163678597,7/7/2021,boston,b,c,gm,gm,50,10.45,500,c,c,0938,50
07/07/21,BOSTON,B,C,500,GM,GM,6,2022,50.0000,10.450000,C,C,BOXNYC6424,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,50.0000,-250.0000,.0000,-200.0000,163678647,7/7/2021,boston,b,c,gm,gm,50,10.45,500,c,c,0938,-200
07/07/21,BOSTON,S,C,500,GM,GM,6,2022,50.0000,10.450000,C,N,BOXNYC6427,,0938,362,010,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,50.0000,-150.0000,.0000,-100.0000,163650652,7/7/2021,boston,s,c,gm,gm,50,10.45,500,c,n,0938,-100
07/07/21,BOSTON,B,P,1000,XLK,XLK,1,2023,135.0000,9.850000,C,C,BOXNYC7126,,0938,,352,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,100.0000,.0000,.0000,100.0000,163688589,7/7/2021,boston,b,p,xlk,xlk,135,9.85,1000,c,c,0938,100
07/08/21,BOSTON,S,P,2400,BAC,BAC,7,2021,40.0000,1.650000,C,C,BOXNYC1884,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,,.100000000000000,240.0000,.0000,.0000,240.0000,163830305,7/8/2021,boston,s,p,bac,bac,40,1.65,2400,c,c,0938,240
07/08/21,BOSTON,B,P,38,EXAS,EXAS,1,2022,110.0000,11.300000,O,C,BOXNYC6821,,0938,,352,792,oscarg,oscarg,,,,,,,,,,,.100000000000000,3.8000,.0000,.0000,3.8000,163965287,7/8/2021,boston,b,p,exas,exas,110,11.3,38,o,c,0938,3.8
07/08/21,BOSTON,B,P,37,EXAS,EXAS,1,2022,110.0000,11.400000,O,C,BOXNYC6821,,0938,,352,792,oscarg,oscarg,,,,,,,,,,,.100000000000000,3.7000,.0000,.0000,3.7000,163965426,7/8/2021,boston,b,p,exas,exas,110,11.4,37,o,c,0938,3.7
07/08/21,BOSTON,B,P,400,X,X,1,2022,20.0000,2.620000,C,N,BOXNYC800,,0938,362,010,792,oscarg,oscarg,,,,,,Y,,,,,.100000000000000,40.0000,.0000,.0000,40.0000,163981702,7/8/2021,boston,b,p,x,x,20,2.62,400,c,n,0938,40
07/09/21,BOSTON,B,P,200,DAL,DAL,12,2021,40.0000,2.680000,C,P,BOXNYC7367,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,20.0000,30.0000,.0000,50.0000,164208082,7/9/2021,boston,b,p,dal,dal,40,2.68,200,c,p,0938,50
07/09/21,BOSTON,B,P,775,GOLD,GOLD,1,2022,20.0000,1.600000,C,P,BOXNYC2001,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,77.5000,116.2500,.0000,193.7500,164183824,7/9/2021,boston,b,p,gold,gold,20,1.6,775,c,p,0938,193.75
07/09/21,BOSTON,B,P,850,MRK,MRK,1,2022,75.0000,3.100000,C,C,BOXNYC1820,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,85.0000,.0000,.0000,85.0000,164082685,7/9/2021,boston,b,p,mrk,mrk,75,3.1,850,c,c,0938,85
07/09/21,BOSTON,B,P,225,PENN,PENN,1,2022,70.0000,10.050000,C,P,BOXNYC5164,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,22.5000,33.7500,.0000,56.2500,164170735,7/9/2021,boston,b,p,penn,penn,70,10.05,225,c,p,0938,56.25
07/09/21,BOSTON,B,P,500,SLB,SLB,2,2022,27.5000,2.290000,C,P,BOXNYC8267,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,50.0000,75.0000,.0000,125.0000,164182802,7/9/2021,boston,b,p,slb,slb,27.5,2.29,500,c,p,0938,125
07/09/21,BOSTON,B,P,1000,TAL,TAL,11,2021,20.0000,3.300000,C,P,BOXNYC3448,,0938,,352,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,100.0000,150.0000,.0000,250.0000,164181684,7/9/2021,boston,b,p,tal,tal,20,3.3,1000,c,p,0938,250
07/09/21,BOSTON,B,P,500,TSM,TSM,1,2022,115.0000,7.100000,C,C,BOXNYC7353,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,50.0000,.0000,.0000,50.0000,164219912,7/9/2021,boston,b,p,tsm,tsm,115,7.1,500,c,c,0938,50
07/12/21,BOSTON,S,P,1200,ARKK,ARKK,7,2021,118.0000,.550000,C,P,BOXNYC4290,,0938,,444,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,120.0000,60.0000,.0000,180.0000,164393980,7/12/2021,boston,s,p,arkk,arkk,118,0.55,1200,c,p,0938,180
07/12/21,BOSTON,B,P,600,ARKK,ARKK,7,2021,124.0000,4.080000,C,P,BOXNYC4290,,0938,,444,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,60.0000,30.0000,.0000,90.0000,164393484,7/12/2021,boston,b,p,arkk,arkk,124,4.08,600,c,p,0938,90
07/12/21,BOSTON,S,P,1500,XLB,XLB,1,2022,65.0000,.830000,C,P,BOXNYC4561,,0938,,352,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,150.0000,225.0000,.0000,375.0000,164406980,7/12/2021,boston,s,p,xlb,xlb,65,0.83,1500,c,p,0938,375
07/13/21,BOSTON,S,C,750,FCX,FCX,1,2022,40.0000,2.870000,C,N,BOXNYC622,,0938,362,010,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,75.0000,112.5000,.0000,187.5000,164681916,7/13/2021,boston,s,c,fcx,fcx,40,2.87,750,c,n,0938,187.5
07/13/21,BOSTON,B,P,1000,IWM,IWM,12,2023,180.0000,14.500000,C,P,BOXNYC11677,,0938,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,A,.100000000000000,100.0000,150.0000,.0000,250.0000,164675889,7/13/2021,boston,b,p,iwm,iwm,180,14.5,1000,c,p,0938,250
07/13/21,BOSTON,B,P,2100,TME,TME,10,2021,13.0000,1.150000,C,P,BOXNYC5076,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,210.0000,315.0000,.0000,525.0000,164626478,7/13/2021,boston,b,p,tme,tme,13,1.15,2100,c,p,0938,525
07/14/21,BOSTON,B,P,1000,NCLH,NCLH,1,2022,25.0000,3.450000,C,P,BOXNYC8810,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,100.0000,150.0000,.0000,250.0000,164932573,7/14/2021,boston,b,p,nclh,nclh,25,3.45,1000,c,p,0938,250
07/14/21,BOSTON,B,P,30,NVDA,NVDA,10,2021,760.0000,46.000000,O,N,BOXNYC7759,,0938,362,010,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,3.0000,4.5000,.0000,7.5000,164927497,7/14/2021,boston,b,p,nvda,nvda,760,46,30,o,n,0938,7.5
07/14/21,BOSTON,B,P,4000,TEVA,TEVA,8,2021,9.0000,.440000,C,P,BOXNYC611,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,400.0000,600.0000,.0000,1000.0000,164927763,7/14/2021,boston,b,p,teva,teva,9,0.44,4000,c,p,0938,1000
07/14/21,BOSTON,S,P,1400,VZ,VZ,1,2022,47.0000,.530000,C,C,BOXNYC802,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,140.0000,.0000,.0000,140.0000,164915656,7/14/2021,boston,s,p,vz,vz,47,0.53,1400,c,c,0938,140
07/15/21,BOSTON,S,P,1000,MU,MU,7,2021,76.0000,.250000,C,P,BOXNYC4819,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,100.0000,-300.0000,.0000,-200.0000,165117806,7/15/2021,boston,s,p,mu,mu,76,0.25,1000,c,p,0938,-200
07/15/21,BOSTON,B,P,1000,MU,MU,8,2021,77.5000,3.260000,C,P,BOXNYC4819,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,100.0000,-300.0000,.0000,-200.0000,165118860,7/15/2021,boston,b,p,mu,mu,77.5,3.26,1000,c,p,0938,-200
07/15/21,BOSTON,B,P,850,PGR,PGR,8,2021,100.0000,5.800000,C,P,BOXNYC16280,,0938,,352,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,85.0000,127.5000,.0000,212.5000,165212702,7/15/2021,boston,b,p,pgr,pgr,100,5.8,850,c,p,0938,212.5
07/15/21,BOSTON,S,P,1400,TWTR,TWTR,8,2021,70.0000,5.450000,C,P,BOXNYC1551,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,140.0000,210.0000,.0000,350.0000,165194147,7/15/2021,boston,s,p,twtr,twtr,70,5.45,1400,c,p,0938,350
07/16/21,BOSTON,B,P,1000,BAC,BAC,6,2022,33.0000,2.120000,C,C,BOXNYC17549,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,100.0000,.0000,.0000,100.0000,165347396,7/16/2021,boston,b,p,bac,bac,33,2.12,1000,c,c,0938,100
07/16/21,BOSTON,B,P,1000,BAC,BAC,6,2022,33.0000,2.120000,C,C,BOXNYC17549,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,100.0000,.0000,.0000,100.0000,165347928,7/16/2021,boston,b,p,bac,bac,33,2.12,1000,c,c,0938,100
07/16/21,BOSTON,B,P,3000,EDU,EDU,6,2022,7.5000,2.400000,C,C,BOXNYC18578,,0938,,273,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,300.0000,.0000,.0000,300.0000,165353035,7/16/2021,boston,b,p,edu,edu,7.5,2.4,3000,c,c,0938,300
07/16/21,BOSTON,S,P,1675,GOLD,GOLD,1,2022,22.0000,2.770000,C,P,BOXNYC1508,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,167.5000,-502.5000,.0000,-335.0000,165442360,7/16/2021,boston,s,p,gold,gold,22,2.77,1675,c,p,0938,-335
07/16/21,BOSTON,S,P,900,GPS,GPS,1,2023,17.0000,1.360000,C,C,BOXNYC9875,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,90.0000,-180.0000,.0000,-90.0000,165337973,7/16/2021,boston,s,p,gps,gps,17,1.36,900,c,c,0938,-90
07/16/21,BOSTON,S,P,200,GPS,GPS,1,2023,17.0000,1.360000,C,C,BOXNYC9875,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,20.0000,-40.0000,.0000,-20.0000,165338171,7/16/2021,boston,s,p,gps,gps,17,1.36,200,c,c,0938,-20
07/16/21,BOSTON,S,P,300,KPLT,KPLT,7,2021,10.0000,.800000,C,C,BOXNYC18627,,0938,,694,792,oscarg,oscarg,,,,,,,,,,R,.100000000000000,30.0000,.0000,.0000,30.0000,165503709,7/16/2021,boston,s,p,kplt,kplt,10,0.8,300,c,c,0938,30
07/16/21,BOSTON,S,P,200,KPLT,KPLT,7,2021,10.0000,.850000,C,C,BOXNYC18627,,0938,,694,792,oscarg,oscarg,,,,,,,,,,R,.100000000000000,20.0000,.0000,.0000,20.0000,165503696,7/16/2021,boston,s,p,kplt,kplt,10,0.85,200,c,c,0938,20
07/16/21,BOSTON,B,P,750,MU,MU,10,2021,70.0000,2.720000,C,P,BOXNYC1842,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,75.0000,112.5000,.0000,187.5000,165335792,7/16/2021,boston,b,p,mu,mu,70,2.72,750,c,p,0938,187.5
07/16/21,BOSTON,S,P,25,ROKU,ROKU,1,2023,280.0000,40.000000,C,C,BOXNYC13608,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,2.5000,.0000,.0000,2.5000,165382424,7/16/2021,boston,s,p,roku,roku,280,40,25,c,c,0938,2.5
07/16/21,BOSTON,S,P,25,ROKU,ROKU,1,2023,280.0000,40.000000,C,C,BOXNYC13608,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,2.5000,.0000,.0000,2.5000,165382783,7/16/2021,boston,s,p,roku,roku,280,40,25,c,c,0938,2.5
07/16/21,BOSTON,B,P,900,WDC,WDC,1,2022,62.5000,5.950000,C,C,BOXNYC5629,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,90.0000,.0000,.0000,90.0000,165474187,7/16/2021,boston,b,p,wdc,wdc,62.5,5.95,900,c,c,0938,90
07/16/21,BOSTON,B,P,275,XLK,XLK,1,2023,150.0000,16.000000,O,C,BOXNYC17795,,0938,,352,792,oscarg,oscarg,,,,,etf,Y,,,,A,.100000000000000,27.5000,.0000,.0000,27.5000,165503792,7/16/2021,boston,b,p,xlk,xlk,150,16,275,o,c,0938,27.5
07/19/21,BOSTON,B,P,600,MU,MU,3,2022,67.5000,5.300000,C,N,BOXNYC10476,,0938,895,695,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,60.0000,90.0000,.0000,150.0000,165748155,7/19/2021,boston,b,p,mu,mu,67.5,5.3,600,c,n,0938,150
07/19/21,BOSTON,B,P,400,MU,MU,3,2022,67.5000,5.300000,C,C,BOXNYC10476,,0938,,273,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,40.0000,.0000,.0000,40.0000,165781561,7/19/2021,boston,b,p,mu,mu,67.5,5.3,400,c,c,0938,40
07/19/21,BOSTON,B,P,219,PM,PM,9,2021,95.0000,2.410000,C,P,BOXNYC11290,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,21.9000,10.9500,.0000,32.8500,165760265,7/19/2021,boston,b,p,pm,pm,95,2.41,219,c,p,0938,32.85
07/19/21,BOSTON,B,P,300,TCOM,TCOM,3,2022,28.0000,2.850000,C,F,BOXNYC1364,,0938,,010,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,30.0000,45.0000,.0000,75.0000,165626676,7/19/2021,boston,b,p,tcom,tcom,28,2.85,300,c,f,0938,75
07/19/21,BOSTON,B,P,200,TCOM,TCOM,3,2022,28.0000,2.850000,C,C,BOXNYC1364,,0938,,273,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,20.0000,.0000,.0000,20.0000,165626642,7/19/2021,boston,b,p,tcom,tcom,28,2.85,200,c,c,0938,20
07/19/21,BOSTON,B,P,200,TRIP,TRIP,3,2022,31.0000,3.350000,C,F,BOXNYC1130,,0938,,010,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,20.0000,30.0000,.0000,50.0000,165712267,7/19/2021,boston,b,p,trip,trip,31,3.35,200,c,f,0938,50
07/20/21,BOSTON,S,P,700,GOLD,GOLD,1,2022,22.0000,2.930000,C,P,BOXNYC2451,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,70.0000,-210.0000,.0000,-140.0000,165893295,7/20/2021,boston,s,p,gold,gold,22,2.93,700,c,p,0938,-140
07/20/21,BOSTON,B,C,1000,QQQ,QQQ,8,2021,362.0000,5.360000,C,C,BOXNYC2417,,0938,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,.100000000000000,100.0000,-200.0000,.0000,-100.0000,165918636,7/20/2021,boston,b,c,qqq,qqq,362,5.36,1000,c,c,0938,-100
07/20/21,BOSTON,B,C,500,QQQ,QQQ,8,2021,362.0000,5.360000,C,C,BOXNYC2417,,0938,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,.100000000000000,50.0000,-100.0000,.0000,-50.0000,165918552,7/20/2021,boston,b,c,qqq,qqq,362,5.36,500,c,c,0938,-50
07/21/21,BOSTON,S,P,2950,AAL,AAL,8,2021,20.0000,.560000,C,P,BOXNYC7771,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,295.0000,442.5000,.0000,737.5000,166160200,7/21/2021,boston,s,p,aal,aal,20,0.56,2950,c,p,0938,737.5
07/21/21,BOSTON,B,P,185,ANTM,ANTM,9,2021,390.0000,17.500000,C,C,BOXNYC9211,,0938,,273,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,18.5000,.0000,.0000,18.5000,166241145,7/21/2021,boston,b,p,antm,antm,390,17.5,185,c,c,0938,18.5
07/21/21,BOSTON,B,P,1375,JNJ,JNJ,10,2021,175.0000,9.450000,C,C,BOXNYC7765,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,137.5000,.0000,.0000,137.5000,166148943,7/21/2021,boston,b,p,jnj,jnj,175,9.45,1375,c,c,0938,137.5
07/23/21,BOSTON,B,C,500,QQQ,QQQ,9,2021,385.0000,2.960000,C,C,BOXNYC10946,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,.100000000000000,50.0000,-100.0000,.0000,-50.0000,166649481,7/23/2021,boston,b,c,qqq,qqq,385,2.96,500,c,c,0938,-50
