drv_trade_floor_broker_id,drv_trade_client_account_execution_id,charge
23,316681,30
23,316713,100
23,316711,140
23,317756,100
23,317673,190
23,318994,40
23,318998,70
23,337438,17.5
23,319144,87.5
23,318905,63
23,332827,50
23,322529,250
23,320290,80
23,321161,60
23,321640,31.5
23,321083,7.5
23,321511,60
23,321289,210
23,321374,10
23,322030,140
23,321825,9
23,321691,157.5
23,321667,26.25
23,322270,110
23,322274,110
23,322272,110
23,322713,91
23,323070,110
23,323068,110
23,322646,26.25
23,323684,100
23,323685,100
23,323342,30
23,323725,125
23,323725,375
23,323648,150
23,323152,140
23,323156,5
23,323702,17.5
23,323698,35
23,324050,38.5
23,324003,52.5
23,324300,70
23,324032,17.5
23,324206,7
23,324400,245
23,324396,245
23,324430,43.75
23,324428,43.75
23,324451,17.5
23,324550,300
23,324724,105
23,325143,22.5
23,331680,40
23,331679,40
23,325581,87.5
23,325585,87.5
23,325579,40
23,325851,65
23,325746,288.75
23,325740,14
23,326795,147
23,326811,70
23,326957,315
23,326959,105
23,326587,580
23,327273,87.5
23,327100,37.5
23,328335,105
23,328337,35
23,327936,52.5
23,327670,420
23,327668,210
23,328093,100
23,316611,67.5
23,317478,650
23,316796,30
23,316797,30
23,316854,300
23,316920,230
23,316922,75
23,316888,187.5
23,317396,20
23,317592,-150
23,317932,90
23,317770,7.5
23,317617,18.8
23,317619,11.2
23,317594,125
23,318237,36
23,318382,39
23,318184,112.5
23,318607,130
23,318388,122.1
23,318390,90.4
23,318546,58.5
23,318548,39
23,318734,77
23,318750,67.5
23,318949,-150
23,319032,-200
23,319028,-200
23,319182,2.5
23,318873,10
23,322527,-375.7
23,322523,500
23,336994,5
23,319254,200
23,319722,70
23,319629,-50
23,319940,94.5
23,319949,11.25
23,319856,30
23,319971,45
23,320095,17.25
23,320096,17.25
23,320418,90
23,320591,-180
23,320906,60
23,320908,37.5
23,320808,-90
23,321639,34.5
23,321538,125
23,321384,50
23,321270,75
23,321272,75
23,321395,125
23,321965,312.5
23,322070,18.75
23,322070,12.5
23,321949,50
23,322024,50
23,337124,50
23,321982,260.4
23,321984,210
23,321981,260.4
23,321983,210
23,322046,82.5
23,321833,150
23,337140,240
23,337142,177.9
23,337139,240
23,337141,177.9
23,337153,7.5
23,337161,2.25
23,322640,38.4
23,323620,50
23,323321,225
23,323578,250
23,323148,45
23,324130,100
23,323958,37.5
23,324017,75
23,324178,12.5
23,323900,250
23,323906,75
23,324618,75
23,324620,10
23,324606,100
23,324944,22
23,325027,160
23,325029,187.5
23,324942,375
23,324790,282.5
23,325293,-140
23,325502,112.5
23,325468,20
23,325680,500
23,325736,25
23,326833,18.75
23,326679,30
23,326727,70
23,326855,50
23,327140,5
23,327110,30
23,327395,75
23,327396,75
23,327347,-55
23,327353,-30
23,327348,-55
23,327354,-30
23,327118,37.5
23,327173,2
23,327481,99
23,327483,49.5
23,327870,10
23,337267,250
23,327712,257.5
23,327738,12
23,327744,9
23,327692,25
23,328166,30
23,328164,15
23,327759,250
23,316904,330
23,317585,3.85
23,317659,96.6
23,317960,1500
23,317648,600
23,318895,51.06
23,319092,13.8
23,319090,34.5
23,318893,276
23,319673,34.5
23,319684,569.25
23,319685,11.73
23,319674,23.46
23,319594,15.18
23,319428,79.35
23,320248,138
23,320182,37.95
23,320189,34.5
23,320249,19.32
23,320183,16.56
23,320188,16.56
23,319959,7.59
23,319963,1.38
23,319957,7.59
23,319908,4.14
23,319906,4.14
23,319961,13.8
23,319962,13.8
23,320823,138
23,320726,69
23,320727,12.42
23,320725,12.42
23,320820,138
23,337075,400
23,321053,213.9
23,321149,318
23,321151,12.72
23,321054,27.6
23,321746,110
23,321843,13.11
23,321743,110
23,322249,175
23,323020,83.6
23,323504,4.83
23,323225,13.11
23,323438,29.15
23,323501,69
23,323423,270
23,324134,65
23,324152,517.5
23,324637,186.3
23,324369,7.59
23,324373,7.59
23,324419,4.4
23,324639,12.42
23,324930,9.66
23,324841,220
23,325092,132
23,325609,159
23,331683,2.76
23,325610,79.5
23,325651,34.5
23,325862,34.5
23,325652,6.9
23,325866,17.25
23,325864,17.25
23,325794,85.25
23,325798,106.95
23,325799,85.25
23,325795,106.95
23,325788,440
23,325789,216
23,325793,432
23,326370,4.95
23,326375,4.95
23,327147,172.5
23,327148,10.35
23,327165,192.71
23,327491,144.1
23,327492,70.74
23,328011,26.91
23,327731,37.95
23,327928,163.75
23,327733,69
23,316882,210
23,317215,18
23,318525,122.5
23,318539,80
23,318337,75
23,337030,52.5
23,320877,57.75
23,325261,28
23,325346,35
23,325765,50
23,325955,200
23,326906,22.2
23,326870,140
23,326874,28
23,327521,200
23,327467,21
23,328116,84
