drv_trade_floor_broker_id,drv_trade_client_account_execution_id,charge
23,undefined,34.5
23,undefined,34.5
23,undefined,17.25
23,undefined,17.25
23,undefined,4.14
23,undefined,4.14
23,undefined,3.45
23,undefined,3.45
23,undefined,11.73
23,undefined,6.21
23,undefined,5.52
23,undefined,34.5
23,undefined,17.25
23,undefined,17.25
23,undefined,8.97
23,undefined,8.28
23,undefined,4.95
23,undefined,4.95
23,undefined,7.42
23,undefined,3.71
23,undefined,2.65
23,undefined,2.65
23,undefined,2.12
23,undefined,8.28
23,undefined,4.14
23,undefined,4.14
23,undefined,3.45
23,undefined,3.45
23,undefined,11.73
23,undefined,6.21
23,undefined,5.52
23,undefined,34.5
23,undefined,17.25
23,undefined,17.25
23,undefined,8.97
23,undefined,8.28
23,undefined,4.95
23,undefined,4.95
23,undefined,7.42
23,undefined,3.71
23,undefined,2.65
23,undefined,2.65
23,undefined,2.12
23,undefined,8.28
23,undefined,172.15
23,undefined,110
23,undefined,55
23,undefined,172.15
23,undefined,110
23,undefined,55
23,undefined,34.5
23,undefined,17.25
23,undefined,17.25
23,undefined,24.15
23,undefined,72.45
23,undefined,36.57
23,undefined,36.57
23,undefined,17.94
23,undefined,17.94
23,undefined,72.45
23,undefined,36.57
23,undefined,36.57
23,undefined,17.94
23,undefined,17.94
23,undefined,27.5
23,undefined,27.5
23,undefined,143.98
23,undefined,92
23,undefined,46
23,undefined,172.15
23,undefined,110
23,undefined,55
23,undefined,79.35
23,undefined,132.5
23,undefined,66.25
23,undefined,66.25
23,undefined,66.25
23,undefined,106
23,undefined,53
23,undefined,53
23,undefined,53
23,undefined,11.66
23,undefined,5.83
23,undefined,5.83
23,undefined,5.83
23,undefined,11.66
23,undefined,5.83
23,undefined,5.83
23,undefined,5.83
23,undefined,4.14
23,undefined,2.76
23,undefined,2.07
23,undefined,4.14
23,undefined,2.76
23,undefined,2.07
23,undefined,69
23,undefined,17.25
23,undefined,17.25
23,undefined,34.5
23,undefined,34.5
23,undefined,17.25
23,undefined,17.25
23,undefined,120
23,undefined,120
23,undefined,80
23,undefined,80
23,undefined,80
23,undefined,80
23,undefined,80
23,undefined,60
23,undefined,60
23,undefined,200
23,undefined,140
23,undefined,140
23,undefined,80
23,undefined,40
23,undefined,82.5
23,undefined,82.5
23,undefined,55
23,undefined,55
23,undefined,55
23,undefined,55
23,undefined,41.25
23,undefined,41.25
23,undefined,55
23,undefined,27.5
23,undefined,96.25
23,undefined,96.25
23,undefined,88
23,undefined,46.75
23,undefined,27.5
23,undefined,22
23,undefined,8.25
23,undefined,69
23,undefined,69
23,undefined,51.75
23,undefined,51.75
23,undefined,34.5
23,undefined,34.5
23,undefined,34.5
23,undefined,138
23,undefined,34.5
23,undefined,34.5
23,undefined,26.22
23,undefined,6.9
23,undefined,6.21
23,undefined,1.38
23,undefined,1.38
23,undefined,26.22
23,undefined,6.9
23,undefined,6.21
23,undefined,1.38
23,undefined,1.38
23,undefined,103.5
23,undefined,103.5
23,undefined,51.75
23,undefined,51.75
23,undefined,34.5
23,undefined,34.5
23,undefined,34.5
23,undefined,207
23,undefined,51.75
23,undefined,51.75
23,undefined,69
23,undefined,110
23,undefined,29.15
23,undefined,7.59
23,undefined,29.15
23,undefined,55
23,undefined,138
23,undefined,1.38
23,undefined,1.38
23,undefined,0.69
23,undefined,2.76
23,undefined,2.76
23,undefined,1.38
23,undefined,1.38
23,undefined,0.69
23,undefined,2.76
23,undefined,2.76
23,undefined,20.7
23,undefined,20.7
23,undefined,27.6
23,undefined,24.15
23,undefined,138
23,undefined,11.73
23,undefined,11.73
23,undefined,11.04
23,undefined,0.12
23,undefined,0.12
23,undefined,34.5
23,undefined,34.5
23,undefined,34.5
23,undefined,34.5
23,undefined,3.45
23,undefined,2.76
23,undefined,3.45
23,undefined,2.76
23,undefined,2.76
23,undefined,2.76
23,undefined,138
23,undefined,138
23,undefined,69
23,undefined,69
23,undefined,34.5
23,undefined,138
23,undefined,138
23,undefined,69
23,undefined,69
23,undefined,34.5
23,undefined,31.05
23,undefined,200
23,undefined,34.5
23,undefined,34.5
23,undefined,11.73
23,undefined,11.73
23,undefined,15.87
23,undefined,15.18
23,undefined,25.44
23,undefined,15.87
23,undefined,15.18
23,undefined,26.22
23,undefined,26.22
23,undefined,159
23,undefined,34.5
23,undefined,34.5
23,undefined,34.5
23,undefined,17.25
23,undefined,17.25
23,undefined,34.5
23,undefined,17.25
23,undefined,17.25
23,undefined,6.9
23,undefined,6.9
23,undefined,3.45
23,undefined,1.38
23,undefined,1.38
23,undefined,3.45
23,undefined,1.38
23,undefined,1.38
23,undefined,275
23,undefined,110
23,undefined,12.1
23,undefined,275
23,undefined,110
23,undefined,12.1
23,undefined,275
23,undefined,110
23,undefined,12.1
23,undefined,275
23,undefined,110
23,undefined,12.1
23,undefined,138
23,undefined,69
23,undefined,69
23,undefined,69
23,undefined,192.5
23,undefined,82.5
23,undefined,192.5
23,undefined,82.5
23,undefined,2.76
23,undefined,1.38
23,undefined,1.38
23,undefined,1.38
23,undefined,2.76
23,undefined,1.38
23,undefined,1.38
23,undefined,1.38
23,undefined,6.21
23,undefined,5.52
23,undefined,5.52
23,undefined,6.21
23,undefined,5.52
23,undefined,5.52
23,undefined,207
23,undefined,138
23,undefined,69
23,undefined,69
23,undefined,192.5
23,undefined,82.5
23,undefined,192.5
23,undefined,82.5
23,undefined,11.73
23,undefined,11.73
23,undefined,11.04
23,undefined,103.5
23,undefined,34.5
23,undefined,34.5
23,undefined,12.42
23,undefined,12.42
23,undefined,12.42
23,undefined,12.42
23,undefined,28.98
23,undefined,28.98
23,undefined,414
23,undefined,138
23,undefined,69
23,undefined,69
23,undefined,69
23,undefined,1050
23,undefined,525
23,undefined,210
23,undefined,1050
23,undefined,525
23,undefined,210
23,undefined,412.5
23,undefined,27.5
23,undefined,27.5
23,undefined,412.5
23,undefined,27.5
23,undefined,27.5
23,undefined,3000
23,undefined,1500
23,undefined,600
23,undefined,2100
23,undefined,1050
23,undefined,420
23,undefined,2100
23,undefined,1050
23,undefined,420
23,undefined,6000
23,undefined,3000
23,undefined,1200
23,undefined,1050
23,undefined,525
23,undefined,210
23,undefined,1050
23,undefined,525
23,undefined,210
23,undefined,3000
23,undefined,1500
23,undefined,600
23,undefined,0.96
23,undefined,0.96
23,undefined,0.96
23,undefined,0.96
23,undefined,690
23,undefined,69
23,undefined,0.24
23,undefined,0.6
23,undefined,0.24
23,undefined,0.6
23,undefined,33
23,undefined,22
23,undefined,55
23,undefined,68.75
23,undefined,110
23,undefined,55
23,undefined,38.5
23,undefined,55
23,undefined,38.5
23,undefined,55
23,undefined,68.75
23,undefined,110
23,undefined,7.15
23,undefined,4.4
23,undefined,7.15
23,undefined,4.4
23,undefined,16.5
23,undefined,11
23,undefined,68.75
23,undefined,55
23,undefined,110
23,undefined,55
23,undefined,38.5
23,undefined,46
23,undefined,46
23,undefined,32.2
23,undefined,57.5
23,undefined,92
23,undefined,119.25
23,undefined,39.75
23,undefined,79.5
23,undefined,26.5
23,undefined,6.36
23,undefined,2.12
23,undefined,6.36
23,undefined,2.12
23,undefined,132.5
23,undefined,66.25
23,undefined,66.25
23,undefined,106
23,undefined,53
23,undefined,53
23,undefined,16.96
23,undefined,8.48
23,undefined,8.48
23,undefined,16.96
23,undefined,8.48
23,undefined,8.48
23,undefined,8.28
23,undefined,7.59
23,undefined,4.83
23,undefined,4.83
23,undefined,4.83
23,undefined,8.28
23,undefined,7.59
23,undefined,4.83
23,undefined,4.83
23,undefined,4.83
23,undefined,27.5
23,undefined,27.5
23,undefined,26.22
23,undefined,25.53
23,undefined,17.25
23,undefined,17.25
23,undefined,17.25
23,undefined,20.7
23,undefined,20.01
23,undefined,40.71
23,undefined,40.71
23,undefined,20.7
23,undefined,20.01
23,undefined,40.71
23,undefined,40.71
23,undefined,34.5
23,undefined,34.5
23,undefined,69
23,undefined,69
23,undefined,34.5
23,undefined,34.5
23,undefined,69
23,undefined,69
23,undefined,6
23,undefined,1.5
23,undefined,20.4
23,undefined,3
23,undefined,0.6
23,undefined,33.04
23,undefined,30.09
23,undefined,13.57
23,undefined,4.13
23,undefined,3.54
23,undefined,25.37
23,undefined,3.54
23,undefined,2.36
23,undefined,0.59
23,undefined,0.9
23,undefined,0.1
23,undefined,1
23,undefined,0.1
23,undefined,0.9
23,undefined,1
23,undefined,0.1
23,undefined,0.9
23,undefined,1
23,undefined,0.9
23,undefined,0.1
23,undefined,1
23,undefined,1
23,undefined,3
23,undefined,1
23,undefined,3
23,undefined,1
23,undefined,3
23,undefined,1
23,undefined,3
23,undefined,-3.64
23,undefined,-7
23,undefined,-3.64
23,undefined,-7
23,undefined,-1.3
23,undefined,-0.65
23,undefined,-1.3
23,undefined,-0.65
23,undefined,-1.95
23,undefined,-0.91
23,undefined,-1.95
23,undefined,-0.91
23,undefined,-1.82
23,undefined,-0.91
23,undefined,-0.13
23,undefined,-1.95
23,undefined,-1.82
23,undefined,-0.91
23,undefined,-0.13
23,undefined,-1.95
23,undefined,-2.52
23,undefined,-3.92
23,undefined,-1.12
23,undefined,-2.52
23,undefined,-3.92
23,undefined,-1.12
23,undefined,-0.78
23,undefined,-0.52
23,undefined,-0.52
23,undefined,-0.13
23,undefined,-0.78
23,undefined,-0.52
23,undefined,-0.52
23,undefined,-0.13
23,undefined,3.8
23,undefined,0.1
23,undefined,-27.28
23,undefined,-0.88
23,undefined,6
23,undefined,1.8
23,undefined,23.1
23,undefined,4.3
23,undefined,2.3
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,5.5
23,undefined,5.5
23,undefined,5.5
23,undefined,5.5
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,40
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,8
23,undefined,8
23,undefined,8
23,undefined,8
23,undefined,24
23,undefined,24
23,undefined,24
23,undefined,24
23,undefined,17
23,undefined,17
23,undefined,17
23,undefined,17
23,undefined,9
23,undefined,9
23,undefined,9
23,undefined,9
23,undefined,85
23,undefined,85
23,undefined,85
23,undefined,85
23,undefined,8
23,undefined,8
23,undefined,9
23,undefined,9
23,undefined,1
23,undefined,1
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,4.5
23,undefined,4.5
23,undefined,4.5
23,undefined,4.5
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,6
23,undefined,6
23,undefined,6
23,undefined,6
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,25
23,undefined,25
23,undefined,25
23,undefined,25
23,undefined,28
23,undefined,28
23,undefined,28
23,undefined,28
23,undefined,40
23,undefined,40
23,undefined,40
23,undefined,40
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,9
23,undefined,9
23,undefined,9
23,undefined,9
23,undefined,4.5
23,undefined,4.5
23,undefined,4.5
23,undefined,4.5
23,undefined,18
23,undefined,18
23,undefined,18
23,undefined,18
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,3.5
23,undefined,3.5
23,undefined,3.5
23,undefined,3.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,0.5
23,undefined,0.5
23,undefined,0.5
23,undefined,0.5
23,undefined,8.5
23,undefined,8.5
23,undefined,8.5
23,undefined,8.5
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,26.5
23,undefined,26.5
23,undefined,26.5
23,undefined,26.5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,8
23,undefined,8
23,undefined,4.5
23,undefined,4.5
23,undefined,3.5
23,undefined,3.5
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,8
23,undefined,8
23,undefined,8
23,undefined,8
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,6
23,undefined,6
23,undefined,6
23,undefined,6
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,20
23,undefined,20
23,undefined,20
23,undefined,20
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,30
23,undefined,30
23,undefined,70
23,undefined,70
23,undefined,70
23,undefined,70
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,7
23,undefined,7
23,undefined,7
23,undefined,7
23,undefined,16
23,undefined,16
23,undefined,16
23,undefined,16
23,undefined,18
23,undefined,18
23,undefined,18
23,undefined,18
23,undefined,10
23,undefined,0.1
23,undefined,0.1
23,undefined,5.4
23,undefined,5.4
23,undefined,2.3
23,undefined,2.3
23,undefined,0.7
23,undefined,0.7
23,undefined,0.1
23,undefined,0.1
23,undefined,154.4
23,undefined,154.4
23,undefined,15.2
23,undefined,15.2
23,undefined,4.8
23,undefined,4.8
23,undefined,154
23,undefined,52.5
23,undefined,77
23,undefined,26.25
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,50
23,undefined,50
23,undefined,50
23,undefined,50
23,undefined,50
23,undefined,50
23,undefined,50
23,undefined,50
23,undefined,13.5
23,undefined,13.5
23,undefined,13.5
23,undefined,13.5
23,undefined,13.5
23,undefined,13.5
23,undefined,13.5
23,undefined,13.5
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,21.5
23,undefined,21.5
23,undefined,21.5
23,undefined,21.5
23,undefined,21.5
23,undefined,21.5
23,undefined,21.5
23,undefined,21.5
23,undefined,76.7
23,undefined,17.5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,3.5
23,undefined,3.5
23,undefined,3.5
23,undefined,3.5
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,1
23,undefined,1
23,undefined,1.5
23,undefined,1.5
23,undefined,0.5
23,undefined,0.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,6
23,undefined,6
23,undefined,6
23,undefined,6
23,undefined,12.5
23,undefined,12.5
23,undefined,12.5
23,undefined,12.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,2.5
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,52
23,undefined,52
23,undefined,52
23,undefined,52
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1
23,undefined,1.2
23,undefined,1.2
23,undefined,0.3
23,undefined,0.3
23,undefined,0.2
23,undefined,0.2
23,undefined,1.3
23,undefined,1.3
23,undefined,3.5
23,undefined,3.5
23,undefined,3.5
23,undefined,3.5
23,undefined,13
23,undefined,13
23,undefined,13
23,undefined,13
23,undefined,16.5
23,undefined,16.5
23,undefined,16.5
23,undefined,16.5
23,undefined,42
23,undefined,42
23,undefined,42
23,undefined,42
23,undefined,5.1
23,undefined,5.1
23,undefined,0.4
23,undefined,0.4
23,undefined,0.1
23,undefined,0.1
23,undefined,5.4
23,undefined,5.4
23,undefined,13
23,undefined,13
23,undefined,13
23,undefined,13
23,undefined,8
23,undefined,8
23,undefined,8
23,undefined,8
23,undefined,85
23,undefined,70
23,undefined,10
23,undefined,50
23,undefined,80
23,undefined,25
23,undefined,25
23,undefined,25
23,undefined,25
23,undefined,25
23,undefined,25
23,undefined,25
23,undefined,25
23,undefined,35
23,undefined,24.5
23,undefined,350
23,undefined,350
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,7
23,undefined,7
23,undefined,7
23,undefined,7
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,9
23,undefined,9
23,undefined,9
23,undefined,9
23,undefined,25.5
23,undefined,25.5
23,undefined,25.5
23,undefined,25.5
23,undefined,51
23,undefined,51
23,undefined,51
23,undefined,51
23,undefined,1
23,undefined,1
23,undefined,0.5
23,undefined,0.5
23,undefined,0.5
23,undefined,0.5
23,undefined,1
23,undefined,1
23,undefined,6
23,undefined,6
23,undefined,6
23,undefined,6
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,11.5
23,undefined,11.5
23,undefined,11.5
23,undefined,11.5
23,undefined,7
23,undefined,7
23,undefined,7
23,undefined,7
23,undefined,30
23,undefined,30
23,undefined,30
23,undefined,30
23,undefined,16.5
23,undefined,16.5
23,undefined,16.5
23,undefined,16.5
23,undefined,13
23,undefined,13
23,undefined,13
23,undefined,13
23,undefined,7
23,undefined,7
23,undefined,7
23,undefined,7
23,undefined,1
23,undefined,1
23,undefined,0.5
23,undefined,0.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1
23,undefined,1
23,undefined,0.5
23,undefined,0.5
23,undefined,1.5
23,undefined,1.5
23,undefined,140
23,undefined,175
23,undefined,145
23,undefined,145
23,undefined,0.6
23,undefined,0.6
23,undefined,4.4
23,undefined,4.4
23,undefined,2
23,undefined,2
23,undefined,3
23,undefined,3
23,undefined,20
23,undefined,500
23,undefined,250
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,2
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,3
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,5.5
23,undefined,5.5
23,undefined,5.5
23,undefined,5.5
23,undefined,5.5
23,undefined,5.5
23,undefined,5.5
23,undefined,5.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,6.5
23,undefined,0.5
23,undefined,0.5
23,undefined,1.5
23,undefined,1.5
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,15
23,undefined,20
23,undefined,20
23,undefined,20
23,undefined,20
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,40
23,undefined,40
23,undefined,40
23,undefined,40
23,undefined,10.5
23,undefined,10.5
23,undefined,10.5
23,undefined,10.5
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,4
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,5
23,undefined,1.4
23,undefined,1.4
23,undefined,1.5
23,undefined,1.5
23,undefined,0.6
23,undefined,0.6
23,undefined,0.5
23,undefined,0.5
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,10
23,undefined,40
23,undefined,40
23,undefined,40
23,undefined,40
23,undefined,8.5
23,undefined,8.5
23,undefined,8.5
23,undefined,8.5
23,undefined,1
23,undefined,1
23,undefined,6.5
23,undefined,6.5
23,undefined,1.5
23,undefined,1.5
23,undefined,0.5
23,undefined,0.5
23,undefined,40
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,1.5
23,undefined,20
23,undefined,20
23,undefined,20
23,undefined,20
23,undefined,40
23,undefined,40
23,undefined,40
23,undefined,40
23,undefined,20
23,undefined,20
23,undefined,20
23,undefined,20
23,undefined,1
23,undefined,1
23,undefined,0.5
23,undefined,0.5
23,undefined,0.5
