Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
09/01/21,AMEX,B,C,5,CDNS,CDNS,10,2021,165.0000,5.450000,O,C,CO41JHPO8L2,BLPOPT_20210901-00242-00001BCDNSOCT165C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.5000,.0000,.1000,.6000,173202355
09/01/21,AMEX,S,P,5,CDNS,CDNS,10,2021,165.0000,5.350000,O,C,CO41JHPO8L2,BLPOPT_20210901-00242-00001LCDNSOCT165P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.5000,.0000,.1000,.6000,173202864
09/01/21,AMEX,S,C,400,YY,YY,10,2021,75.0000,3.100000,C,P,231003191,,E35J,,444,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,40.0000,100.0000,.0000,140.0000,173208409
09/01/21,BATS,B,P,1,BABA,BABA,12,2021,215.0000,44.850000,C,C,CO31JHPNCJH,BLPOPT_20210901-00190-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,,R,.100000000000000,.1000,.5000,.0200,.6200,173175897
09/01/21,BOSTON,B,P,8,BABA,BABA,12,2021,215.0000,44.850000,C,C,CO31JHPNCJH,BLPOPT_20210901-00190-00001,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,,R,.100000000000000,.8000,-1.6000,.1600,-.6400,173176036
09/01/21,CBOE,B,P,1,BABA,BABA,12,2021,215.0000,44.850000,C,C,CO31JHPNCJH,BLPOPT_20210901-00190-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,,R,.100000000000000,.1000,.0000,.0200,.1200,173176043
09/01/21,CBOE,B,P,1,BABA,BABA,12,2021,215.0000,44.850000,C,C,CO31JHPNCJH,BLPOPT_20210901-00190-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,,R,.100000000000000,.1000,.0000,.0200,.1200,173176051
09/01/21,CBOE,B,C,10,CDNS,CDNS,10,2021,165.0000,5.450000,O,C,CO41JHPO8L2,BLPOPT_20210901-00242-00001BCDNSOCT165C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,1.0000,.0000,.2000,1.2000,173198333
09/01/21,CBOE,S,P,10,CDNS,CDNS,10,2021,165.0000,5.350000,O,C,CO41JHPO8L2,BLPOPT_20210901-00242-00001LCDNSOCT165P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,1.0000,.0000,.2000,1.2000,173198520
09/01/21,ISE,B,C,5,CDNS,CDNS,10,2021,165.0000,5.450000,O,C,CO41JHPO8L2,BLPOPT_20210901-00242-00001BCDNSOCT165C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,,12,.100000000000000,.5000,-2.0000,.1000,-1.4000,173198124
09/01/21,ISE,S,P,5,CDNS,CDNS,10,2021,165.0000,5.350000,O,C,CO41JHPO8L2,BLPOPT_20210901-00242-00001LCDNSOCT165P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,,12,.100000000000000,.5000,-2.0000,.1000,-1.4000,173198624
09/01/21,MIAX,B,P,7,BABA,BABA,12,2021,215.0000,44.850000,C,C,CO31JHPNCJH,BLPOPT_20210901-00190-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,,R,.100000000000000,.7000,.0000,.1400,.8400,173176019
09/01/21,NASDAQ,B,P,2,BABA,BABA,12,2021,215.0000,44.850000,C,C,CO31JHPNCJH,BLPOPT_20210901-00190-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,,R,.100000000000000,.2000,.9600,.0400,1.2000,173175991
09/01/21,NYSE/ARCA,B,P,20,BABA,BABA,12,2022,215.0000,60.000000,C,C,CO21JHPN49C,BLPOPT_20210901-00107-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,,A,.100000000000000,2.0000,-10.0000,.4000,-7.6000,173139324
09/03/21,BOSTON,B,P,150,JPM,JPM,11,2021,160.0000,7.150000,C,C,BOXNYC130047,,0938,,608,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,15.0000,.0000,.0000,15.0000,173986964
09/03/21,ISE,S,P,15,FB,FB,9,2021,345.0000,.760000,C,C,CO41JMUGP0D,BLPOPT_20210903-00041-00001LFBSEP345P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,12,.100000000000000,1.5000,-3.7500,.3000,-1.9500,173832956
09/03/21,ISE,B,C,15,FB,FB,9,2021,355.0000,22.500000,C,C,CO41JMUGP0D,BLPOPT_20210903-00041-00001BFBSEP355C,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,12,.100000000000000,1.5000,-3.7500,.3000,-1.9500,173912322
09/03/21,ISE,B,P,15,FB,FB,9,2021,355.0000,1.250000,C,C,CO41JMUGP0D,BLPOPT_20210903-00041-00001BFBSEP355P,EBS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,12,.100000000000000,1.5000,-3.7500,.3000,-1.9500,173912462
