drv_trade_floor_broker_id,drv_trade_client_account_execution_id,charge
23,293618,135
23,293736,700
23,294504,52.5
23,294325,175
23,294735,35
23,294737,35
23,294769,100
23,294771,20
23,295167,245
23,295320,40
23,295953,42.4
23,295954,148.4
23,295662,70
23,295738,70
23,295758,100
23,295567,50
23,295769,35
23,295770,35
23,296295,122.5
23,296294,122.5
23,296712,200
23,296557,525
23,296553,262.5
23,297146,70
23,297157,6
23,297002,800
23,297008,300
23,297218,87.5
23,297219,87.5
23,299052,65
23,297018,52.5
23,297127,105
23,297792,90
23,297889,29.75
23,297765,122.5
23,297766,122.5
23,298934,600
23,298985,75
23,298998,252.5
23,299001,50
23,298997,252.5
23,299000,50
23,298968,15
23,298967,15
23,299353,122.5
23,299850,35
23,299289,40
23,299800,60
23,299739,50
23,299738,50
23,332669,54.6
23,299238,15
23,299680,6.3
23,299682,3.7
23,300229,135
23,300547,10.5
23,300330,90
23,300329,90
23,300825,35
23,301740,87.5
23,301641,50
23,301640,50
23,301691,70
23,301970,45
23,302229,180
23,302182,70
23,302181,70
23,302110,105
23,302583,35
23,302678,166.6
23,302615,125
23,313665,70
23,302775,402.5
23,302776,402.5
23,302526,11.9
23,302697,166.25
23,302556,30
23,303305,150
23,303228,47.25
23,303124,45
23,303963,30
23,303981,50.1
23,303984,50.1
23,303807,150
23,303726,283.5
23,304432,50
23,304304,245
23,313675,28
23,304401,52.5
23,305552,112.5
23,305550,75
23,293716,-175
23,293593,110
23,294191,60
23,308060,100
23,294142,300
23,294384,-260
23,294751,150
23,294819,169.9
23,294757,270
23,295007,45
23,294998,100
23,294946,-550
23,294955,-100
23,294947,-550
23,294956,-100
23,295293,100
23,295551,240
23,295786,7.5
23,295525,40
23,296186,50
23,296051,193.75
23,296038,85
23,296109,56.25
23,296254,125
23,296099,250
23,296190,50
23,296547,180
23,296543,90
23,296541,375
23,297047,187.5
23,299058,250
23,297249,525
23,297948,250
23,297932,7.5
23,298238,1000
23,297650,140
23,298746,-200
23,298744,-200
23,298912,212.5
23,308257,350
23,299540,100
23,299542,100
23,313627,300
23,332633,-335
23,299395,-110
23,321766,50
23,332642,187.5
23,299459,5
23,299315,90
23,299871,27.5
23,300289,150
23,300291,40
23,300320,32.85
23,300096,75
23,300098,20
23,300086,50
23,300857,-140
23,300892,-150
23,301821,737.5
23,301844,18.5
23,301811,137.5
23,302691,-100
23,303104,67.5
23,315130,35
23,303722,3420
23,304193,2400
23,304185,350
23,304249,1200
23,304169,137.5
23,304163,500
23,305001,-100
23,305401,100
23,305363,55
23,305668,150
23,293761,41.4
23,293762,41.4
23,293760,8.28
23,294785,114
23,295710,81.42
23,295708,276
23,295711,138
23,296163,250.47
23,296165,34.5
23,296250,158.7
23,296251,158.7
23,296433,1863
23,296782,138
23,296617,431.25
23,296533,8.28
23,296537,5.52
23,296785,6.9
23,296536,345
23,296633,69
23,296606,675
23,296607,675
23,297121,100
23,296986,5.52
23,298212,34.5
23,298320,2.07
23,298583,35.88
23,298325,2.07
23,298412,3.45
23,298418,17.25
23,298318,34.5
23,298410,69
23,298417,69
23,300349,43.47
23,300079,11.73
23,300083,11.73
23,300368,69
23,300385,207
23,300382,69
23,300371,69
23,300348,207
23,300078,51.75
23,300908,1035
23,301597,362.25
23,301798,103.5
23,301598,14.49
23,301799,8.28
23,302001,422.97
23,305619,11.55
23,302739,55
23,303292,594
23,303296,594
23,303294,1100
23,303820,52.44
23,309492,30.36
23,303621,700
23,303623,43.5
23,303625,131.5
23,304428,16.56
23,304474,138
23,304427,358.8
23,304471,138
23,304128,483
23,304089,276
23,305095,262.2
23,305625,4.95
23,305100,9.66
23,304855,2.76
23,304910,690
23,305019,385
23,305022,50.05
23,305020,385
23,305627,27.5
23,305399,5.52
23,305628,5.5
23,305636,4.95
23,305633,4.95
23,305408,34.5
23,295861,217.5
23,313613,10
23,296970,8.75
23,301077,600
23,301078,600
23,302165,5
23,302308,100
23,302310,81.6
23,302759,145.8
23,302761,239.75
23,304932,20
23,304861,131.25
23,304863,20
23,296873,150
