drv_trade_floor_broker_id,drv_trade_client_account_execution_id,charge
23,304863,0.84
23,304863,0.84
23,304863,0.6
23,304863,0.6
23,304863,0.6
23,304863,0.6
23,304863,0.24
23,304863,0.24
23,304863,0.71
23,304863,0.71
23,304863,2.13
23,304863,100
23,304863,20
23,304863,80
23,304863,30
23,304863,10
23,304863,45
23,304863,15
23,304863,4
23,304863,3.8
23,304863,1.2
23,304863,6.9
23,304863,148.4
23,304863,42.4
23,304863,70
23,304863,0.24
23,304863,0.24
23,304863,35
23,304863,35
23,304863,200
23,304863,200
23,304863,62.5
23,304863,52.5
23,304863,52.5
23,304863,70
23,304863,122.5
23,304863,0.6
23,304863,0.6
23,304863,0.24
23,304863,0.24
23,304863,65
23,304863,100
23,304863,87.5
23,304863,65
23,304863,100
23,304863,87.5
23,304863,54.6
23,304863,6.3
23,304863,3.7
23,304863,90
23,304863,180
23,304863,70
23,304863,20
23,304863,70
23,304863,20
23,304863,0.24
23,304863,0.24
23,304863,28.7
23,304863,28.7
23,304863,19.25
23,304863,0.6
23,304863,0.6
23,304863,125
23,304863,23.8
23,304863,0.24
23,304863,0.24
23,304863,-150
23,304863,-25
23,304863,1.9
23,304863,100
23,304863,98.1
23,304863,-100
23,304863,-100
23,304863,-50
23,304863,-10
23,304863,-400
23,304863,-200
23,304863,50
23,304863,-400
23,304863,50
23,304863,-200
23,304863,150
23,304863,100
23,304863,100
23,304863,3.8
23,304863,3.7
23,304863,25
23,304863,25
23,304863,200
23,304863,-75
23,304863,200
23,304863,100
23,304863,100
23,304863,437.5
23,304863,-335
23,304863,-90
23,304863,-20
23,304863,30
23,304863,20
23,304863,550
23,304863,2.5
23,304863,2.5
23,304863,65.7
23,304863,-140
23,304863,-100
23,304863,-50
23,304863,24.3
23,304863,24.45
23,304863,75
23,304863,897.9
23,304863,700
23,304863,-50
23,304863,-50
23,304863,1800
23,304863,600
23,304863,600
23,304863,360
23,304863,60
23,304863,52.5
23,304863,600
23,304863,600
23,304863,600
23,304863,360
23,304863,240
23,304863,250
23,304863,100
23,304863,900
23,304863,900
23,304863,300
23,304863,300
23,304863,300
23,304863,300
23,304863,-50
23,304863,-50
23,304863,0.96
23,304863,0.96
23,304863,20.7
23,304863,20.7
23,304863,10.35
23,304863,10.35
23,304863,13.8
23,304863,13.8
23,304863,6.9
23,304863,6.9
23,304863,13.8
23,304863,13.8
23,304863,6.9
23,304863,6.9
23,304863,2.76
23,304863,2.76
23,304863,1.38
23,304863,1.38
23,304863,2.76
23,304863,2.76
23,304863,1.38
23,304863,1.38
23,304863,192.5
23,304863,192.5
23,304863,192.5
23,304863,161
23,304863,0.6
23,304863,0.6
23,304863,0.6
23,304863,0.6
23,304863,0.6
23,304863,0.36
23,304863,0.6
23,304863,0.36
23,304863,114
23,304863,102
23,304863,88.5
23,304863,600
23,304863,200
23,304863,120
23,304863,80
23,304863,825
23,304863,275
23,304863,165
23,304863,110
23,304863,1375
23,304863,550
23,304863,420.75
23,304863,140.25
23,304863,84.15
23,304863,56.1
23,304863,453.75
23,304863,181.5
23,304863,420.75
23,304863,140.25
23,304863,84.15
23,304863,19.8
23,304863,36.3
23,304863,453.75
23,304863,181.5
23,304863,1.8
23,304863,1.8
