USER QTY,USER,EXCHANGE,SYMBOL,EXPIRATION,STRIKE,C/P,B/S,FILLED QTY,PREMIUM,DATE,ORDER TYPE,GIVEUP,CMTA FIRM,RANGE,ACCOUNT,COMPANY,DEST COMPANY,ELECTRONIC,LEG NUMBER,FIX QTY,HANDLING,CONNECTION,SECURITY TYPE,CROSSING,PENNY,SYMBOL TYPE,PTMID,LINK EXCH,ParentExDestination,ORDERID,REPORTID,CL_ORD_ID,LiquidityFlag,Open_Close,cross_type,custom_billing_tag,LADR,LADR$,BPCR,BPCR$,ETF,ETF$,SRCTF,SRCTF$,TPF,TPF$,CMTA,CMTA$,LF,LF$,MDPT,MDPT$,CAT,CAT$,TOTAL COMMISSIONS,TOTAL EXCHANGE FEES
0,dfilippidis|GH59,AMEX,TDOC,2022-01-21, $165.00 ,P,SELL,140, $19.80 ,2021-04-06,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388618238,1342567411,22148661,,O,,, -   , -   ,0.025,3.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|XJ59,AMEX,AMZN,2022-01-21," $3,400.00 ",C,BUY,40, $275.15 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388621282,1342600191,22152343,,O,,, -   , -   ,0.025,1, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|GH59,AMEX,CRM,2022-01-21, $300.00 ,C,BUY,380, $5.70 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388623659,1342634206,22155144,,O,,, -   , -   ,0.025,9.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|XJ59,AMEX,GILD,2021-05-21, $65.00 ,P,SELL,750, $1.76 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388620648,1342593510,22151683,,O,,, -   , -   ,0.025,18.75, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|WH59,BOX,INTC,2021-05-21, $65.00 ,P,SELL,1000, $2.73 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,129,,Option,0,1,Equity,0,B,ISTG,388623115,1342625692,22154409,,O,,, -   , -   ,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|WH59,BOX,INTC,2021-09-17, $55.00 ,P,BUY,1000, $1.73 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,129,,Option,0,1,Equity,0,B,ISTG,388623115,1342625690,22154409,,O,,, -   , -   ,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|mmartos,AMEX,IWM,2021-12-17, $185.00 ,P,BUY,900, $6.90 ,2021-04-07,Done Away Managed,352,352,FIRM,JPMINDEX,JPMEMM,BLOGS,MANUAL,2/2,0,129,,Option,0,1,ETF,0,A,ISTG,388627235,1342671868,22159510,,O,,, -   , -   ,0.025,22.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|Parallaxobo,AMEX,JETS,2022-01-21, $27.00 ,C,BUY,400, $4.30 ,2021-04-07,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388621132,1342597792,22152060,,O,,, -   , -   ,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|HC59,AMEX,JETS,2022-01-21, $27.00 ,C,SELL,400, $4.30 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388620936,1342597507,22152013,,O,,, -   , -   ,0.025,10, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,dfilippidis|GH59,AMEX,MU,2022-01-21, $130.00 ,C,BUY,600, $4.25 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388625629,1342653515,22157486,,O,,, -   , -   ,0.025,15, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|YWL,AMEX,QQQ,2021-06-30, $320.00 ,P,SELL,500, $9.75 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,129,,Option,0,1,ETF,0,A,ISTG,388622616,1342615907,22153801,,O,,, -   , -   ,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|YWL,AMEX,QQQ,2021-12-17, $320.00 ,P,BUY,500, $21.00 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,129,,Option,0,1,ETF,0,A,ISTG,388622616,1342615906,22153801,,O,,, -   , -   ,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|GH59,AMEX,RTX,2021-08-20, $75.00 ,P,SELL,300, $4.10 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388620823,1342594640,22151798,,O,,, -   , -   ,0.025,7.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,dfilippidis|OE593,CBOE,SPX,2022-03-18," $3,475.00 ",P,BUY,125, $137.58 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,129,,Option,0,0,Index,0,C,ISTG,388626286,1342660305,22158338,,O,,, -   , -   ,0.025,3.125, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|xyuobo,BOX,UAL,2021-06-18, $45.00 ,P,BUY,1343, $0.61 ,2021-04-07,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,B,ISTG,388620572,1342591786,22151527,,O,,, -   , -   ,0.025,33.575, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|HY592,BOX,UAL,2021-06-18, $45.00 ,P,SELL,1000, $0.61 ,2021-04-07,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,B,ISTG,388620546,1342592929,22151560,,O,,, -   , -   ,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|WH59,AMEX,AAPL,2023-01-20, $170.00 ,C,BUY,350, $9.70 ,2021-04-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388629618,1342695922,22162165,,O,,, -   , -   ,0.025,8.75, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|Parallaxobo,BOX,EFA,2021-12-17, $66.00 ,P,BUY,1500, $1.34 ,2021-04-08,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,2/2,0,129,,Option,0,1,ETF,0,B,ISTG,388629362,1342694055,22161938,,O,,, -   , -   ,0.025,37.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|Parallaxobo,PHLX,IWM,2021-12-17, $180.00 ,P,SELL,1650, $5.82 ,2021-04-08,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,2/3,0,129,,Option,0,1,ETF,0,X,ISTG,388632547,1342731593,22165633,,O,,, -   , -   ,0.025,41.25, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|YWL,AMEX,IWM,2022-03-18, $175.00 ,P,SELL,500, $6.76 ,2021-04-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,ETF,0,A,ISTG,388629913,1342698904,22162576,,O,,, -   , -   ,0.025,12.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|tdilelloobo,BOX,IWM,2022-03-18, $175.00 ,P,SELL,1500, $6.76 ,2021-04-08,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/2,0,129,,Option,0,1,ETF,0,B,ISTG,388630915,1342709412,22163581,,O,,, -   , -   ,0.025,37.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|tdilelloobo,AMEX,IWM,2022-03-18, $175.00 ,P,SELL,300, $6.76 ,2021-04-08,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/2,0,129,,Option,0,1,ETF,0,A,ISTG,388631937,1342722207,22164833,,O,,, -   , -   ,0.025,7.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|Parallaxobo,PHLX,IWM,2023-12-15, $180.00 ,P,BUY,1650, $17.12 ,2021-04-08,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,3/3,0,129,,Option,0,1,ETF,0,X,ISTG,388632547,1342731591,22165633,,O,,, -   , -   ,0.025,41.25, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|WH59,AMEX,NVDA,2022-06-17, $740.00 ,C,BUY,100, $43.70 ,2021-04-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388631318,1342714469,22164116,,O,,, -   , -   ,0.025,2.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|XJ59,ISE,QSR,2021-09-17, $65.00 ,P,SELL,1, $4.24 ,2021-04-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,0,Equity,0,I,ISTG,388632788,1342733265,22165926,,O,,, -   , -   ,0.025,0.025, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,dfilippidis|YWL,CBOE,SPXW,2021-04-09," $4,050.00 ",P,BUY,120, $1.00 ,2021-04-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,129,,Option,0,0,Index,0,C,ISTG,388633702,1342746553,22167058,,O,,, -   , -   ,0.025,3, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,dfilippidis|YWL,CBOE,SPXW,2022-03-31," $4,000.00 ",P,SELL,50, $273.82 ,2021-04-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,129,,Option,0,0,Index,0,C,ISTG,388631201,1342711983,22163996,,O,,, -   , -   ,0.025,1.25, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|Parallaxobo,BOX,TME,2022-01-21, $17.00 ,P,BUY,2500, $1.85 ,2021-04-08,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,B,ISTG,388629769,1342698012,22162414,,O,,, -   , -   ,0.025,62.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|GH59,BOX,TME,2022-01-21, $17.00 ,P,SELL,2600, $1.85 ,2021-04-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,B,ISTG,388629780,1342697427,22162376,,O,,, -   , -   ,0.025,65, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|XJ59,AMEX,VIAC,2023-01-20, $37.00 ,P,SELL,700, $7.25 ,2021-04-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,129,,Option,0,1,Equity,0,A,ISTG,388629572,1342695524,22162199,,O,,, -   , -   ,0.025,17.5, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,RBCBPSOT,AMEX,VIPS,2023-01-20, $30.00 ,P,BUY,1400, $8.50 ,2021-04-08,Done Away Managed,235,235,FIRM,RBCBP,OERBCX,BLOGS,MANUAL,2/2,0,129,,Option,0,0,Equity,0,A,,388631240,1342716066,180350375,,O,,, -   , -   ,0.025,35, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
0,oscargruss|Parallaxobo,BOX,VIPS,2023-01-20, $30.00 ,P,SELL,1000, $8.50 ,2021-04-08,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,129,,Option,0,0,Equity,0,B,ISTG,388631208,1342711949,22163990,,O,,, -   , -   ,0.025,25, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
