drv_trade_floor_broker_id,drv_trade_client_account_execution_id,charge
14,340827,-34.43
14,340829,24.27
14,341208,4.99
14,341210,46.87
14,341206,7.69
14,341772,12
14,341773,12
14,358713,2.5
14,358714,2.5
14,363331,-169.21
14,363333,17.68
14,363335,-133.56
14,344221,51.07
14,344219,72.73
14,344223,0.6
14,344793,147.06
14,345120,-194
14,349544,-79.94
14,345121,-29.33
14,345889,174.7
14,345887,31.15
14,345885,286.27
14,345880,-37.68
14,345857,-78.89
14,346311,-264.99
14,346306,39.46
14,346304,318.87
14,346308,-159.62
14,346300,-0.53
14,346309,76.95
14,346302,-37.28
14,346731,13.92060606060606
14,346733,0.4993939393939394
14,346735,21.46
14,346737,8.19
14,346758,11.34
14,346756,27
14,347217,11.74
14,347414,239.22
14,347416,58.36
14,349269,6
14,349277,5
14,347856,-19.84
14,347854,140.36
14,347852,27.47
14,347730,8.9
14,349199,174.26
14,361994,14
14,349200,-120.37
14,349868,78.11
14,349870,-108.6
14,349854,-80.3
14,352611,7.5
14,352619,-259.43497142857143
14,352620,-4.525028571428571
14,352621,-213.26611111111112
14,352622,-4.023888888888889
14,352344,140
14,352525,0.07
14,352546,175
14,352555,8.26
14,352554,17.5
14,352528,32.2
14,352526,70
14,353266,105
14,340827,70
14,340829,9.25
14,341206,12.5
14,341208,25
14,363331,41.6
14,363333,25
14,363335,8.95
14,344223,0.6
14,344221,45.2
14,344219,5.55
14,344793,22.9
14,345120,15
14,349544,25
14,345857,5
14,345889,20.15
14,345880,12.5
14,345885,25
14,346300,4.45
14,346302,12.5
14,346304,50
14,346306,10.25
14,346731,11.15
14,346733,0.4
14,346735,4.5
14,346737,0.45
14,347414,36.15
14,347854,10.9
14,347856,2.65
14,349199,11.85
14,349200,12.5
