Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge,key,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,groupsSeparated,reconciliationCharge
0,5/26/2021,DSmanik,WEX-SWEEP,SLO,10,GSAH,GSAH,16/07/2021,$10.00,C,$0.23,MILTON,Per Unit,0.05,0,0,$0.5000,26/5/2021|s|gsah|10|16/7/2021|c|0.23|10,26/5/2021,dsmanik,s,98,gsah,gsah,16/7/2021,10,c,0.23,milton,per unit,0.05,26.11,"[{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""10"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0"",""Total Charge"":""$0.5000"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|10""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""10"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$5.4000"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|10""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""2"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$1.0800"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|2""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""8"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$4.3200"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|8""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""8"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$4.3200"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|8""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""7"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$3.7800"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|7""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""5"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$2.7000"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|5""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""1"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.0025"",""Total Charge"":""$0.0525"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|1""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""3"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.3"",""Total Charge"":""$(0.7500)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|3""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""10"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.22"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$5.4000"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.22|10""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""4"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.22"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$2.1600"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.22|4""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""3"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.22"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""0.49"",""Total Charge"":""$1.6200"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.22|3""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""3"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.25"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.42"",""Total Charge"":""$(1.1100)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.25|3""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""3"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.25"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.3"",""Total Charge"":""$(0.7500)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.25|3""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""1"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.25"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.25"",""Total Charge"":""$(0.2000)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.25|1""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""2"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.26"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.3"",""Total Charge"":""$(0.5000)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.26|2""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""2"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.26"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.42"",""Total Charge"":""$(0.7400)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.26|2""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""1"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.24"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.42"",""Total Charge"":""$(0.3700)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.24|1""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""1"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.24"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.3"",""Total Charge"":""$(0.2500)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.24|1""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""1"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.24"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.25"",""Total Charge"":""$(0.2000)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.24|1""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""2"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.24"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.3"",""Total Charge"":""$(0.5000)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.24|2""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""10"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.23"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.01"",""Total Charge"":""$0.4000"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.23|10""},{""﻿Clearing Fee"":""0"",""Date"":""5/26/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""1"",""Security"":""GSAH"",""Root"":""GSAH"",""Expiry"":""16/07/2021"",""Strike"":""$10.00"",""Call/Put"":""C"",""Average Price"":""$0.24"",""Portfolio"":""MILTON"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Exch. Fee Rate"":""-0.3"",""Total Charge"":""$(0.2500)"",""key"":""26/5/2021|s|gsah|10|16/7/2021|c|0.24|1""}]","[{""drv_trade_client_account_execution_id"":""281545"",""quantity"":98}]"
