USER,EXCHANGE,SYMBOL,EXPIRATION,STRIKE,C/P,B/S,FILLED QTY,PREMIUM,DATE,ORDER TYPE,GIVEUP,CMTA FIRM,RANGE,ACCOUNT,COMPANY,DEST COMPANY,ELECTRONIC,LEG NUMBER,USER QTY,FIX QTY,HANDLING,CONNECTION,SECURITY TYPE,CROSSING,PENNY,SYMBOL TYPE,PTMID,LINK EXCH,ParentExDestination,ORDERID,REPORTID,CL_ORD_ID,LiquidityFlag,Open_Close,cross_type,custom_billing_tag,LADR,LADR$,BPCR,BPCR$,BPCRC,BPCRC$,ETF,ETF$,SRCTF,SRCTF$,TPF,TPF$,CMTA,CMTA$,LF,LF$,MDPT,MDPT$,CAT,CAT$,TOTAL COMMISSIONS,TOTAL EXCHANGE FEES
oscargruss|WH59,BOX,QCOM,2021-05-21, $125.00 ,P,SELL,"1,000", $9.50 ,2021-03-08,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/1,0,0,129,,Option,0,1,Equity,0,B,ISTG,388453471,1340763669,21946218,,O,,, -   , -   , 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,PHLX,MCD,2021-04-23, $220.00 ,P,SELL,650, $12.35 ,2021-03-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388461412,1340843397,21956460,,O,,, -   , -   , 0.0250 , 16.2500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPXW,2021-09-30," $4,100.00 ",C,SELL,25, $119.68 ,2021-03-09,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388462750,1340859790,21958274,,O,,, -   , -   , 0.0250 , 0.6250 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|IL59,CBOE,SPXW,2021-03-12," $3,950.00 ",C,SELL,100, $6.00 ,2021-03-10,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388470203,1340931276,21967114,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,ALB,2022-01-21, $140.00 ,P,SELL,160, $18.90 ,2021-03-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,Equity,0,A,ISTG,388473631,1340966122,21971183,,O,,, -   , -   , 0.0250 , 4.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPXW,2021-12-31," $3,750.00 ",P,SELL,25, $237.72 ,2021-03-11,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388477041,1341009028,21975541,,O,,, -   , -   , 0.0250 , 0.6250 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,PHLX,KWEB,2021-08-20, $84.00 ,P,SELL,400, $8.70 ,2021-03-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388485697,1341101397,21985519,,O,,, -   , -   , 0.0250 , 10.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPXW,2021-04-12," $4,100.00 ",C,SELL,230, $13.50 ,2021-03-12,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388487743,1341134393,21987954,,O,,, -   , -   , 0.0250 , 5.7500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,PHLX,AAPL,2021-03-19, $130.00 ,C,BUY,"1,600", $0.19 ,2021-03-15,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388490392,1341159179,21991015,,O,,, -   , -   , 0.0250 , 40.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,PHLX,MSFT,2021-07-16, $220.00 ,P,SELL,500, $9.25 ,2021-03-17,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/1,0,0,129,,Option,0,1,Equity,0,X,ISTG,388509302,1341349055,22013883,,O,,, -   , -   , 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,PHLX,NVDA,2021-03-19, $530.00 ,P,BUY,100, $10.85 ,2021-03-17,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,X,ISTG,388506344,1341317436,22010453,,O,,, -   , -   , 0.0250 , 2.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,PHLX,TSLA,2021-09-17, $660.00 ,P,SELL,50, $132.20 ,2021-03-17,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388505588,1341308356,22009544,,O,,, -   , -   , 0.0250 , 1.2500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,BOX,XLE,2022-01-21, $30.00 ,P,BUY,"3,000", $0.64 ,2021-03-17,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,ETF,0,B,ISTG,388505279,1341305221,22009269,,O,,, -   , -   , 0.0250 , 75.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,WFC,2021-04-16, $40.00 ,P,SELL,"1,000", $1.10 ,2021-03-18,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388518710,1341466002,22024940,,O,,, -   , -   , 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|WH59,BOX,GE,2021-05-21, $13.00 ,P,SELL,"2,500", $0.88 ,2021-03-19,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388526007,1341544985,22033683,,O,,, -   , -   , 0.0250 , 62.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPXW,2021-04-09," $4,075.00 ",C,BUY,30, $5.75 ,2021-03-22,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388539158,1341693043,22050553,,O,,, -   , -   , 0.0250 , 0.7500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,ISE,JPM,2021-04-09, $149.00 ,P,SELL,"1,250", $2.60 ,2021-03-23,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,I,ISTG,388544092,1341747349,22057377,,O,,, -   , -   , 0.0250 , 31.2500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,AAPL,2021-04-16, $120.00 ,P,SELL,"1,100", $3.70 ,2021-03-25,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388564051,1341969380,22084044,,O,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,AMEX,TMO,2022-01-21, $430.00 ,P,BUY,60, $39.65 ,2021-03-25,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Equity,0,A,ISTG,388562837,1341950944,22082616,,O,,, -   , -   , 0.0250 , 1.5000 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,BOX,AAPL,2021-09-17, $110.00 ,P,BUY,"1,200", $5.60 ,2021-03-30,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388586502,1342226069,22111044,,O,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,TSM,2021-04-16, $115.00 ,P,BUY,600, $4.02 ,2021-03-30,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388582692,1342180813,22106676,,O,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,PHLX,AAPL,2021-04-01, $123.00 ,P,BUY,330, $0.82 ,2021-03-31,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,X,ISTG,388591115,1342273193,22116327,,O,,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
