drv_trade_floor_broker_id,drv_trade_client_account_execution_id,charge,rule
1,undefined,-0.26285714285714284,N vs N
1,undefined,35,N vs N
1,undefined,70,N vs N
1,undefined,70,N vs N
1,undefined,21,N vs N
1,undefined,3.675,N vs N
1,306445,2.0576,N vs N
1,306445,49,N vs N
1,306445,2.9055999999999997,N vs N
1,306445,4.8876,N vs N
1,306445,-0.8,N vs N
1,319924,13.129310344827585,N vs N
1,306937,56,N vs N
1,307401,1.0890063424947143,N vs N
1,307402,0.0989272030651341,N vs N
1,307516,0.05,N vs N
1,307851,5.254545454545455,N vs N
1,307861,0.1,N vs N
1,undefined,0.3888524590163934,N vs N
1,undefined,-0.7944444444444444,N vs N
1,undefined,1.416831683168317,N vs N
1,undefined,70,N vs N
1,undefined,-6.40375,N vs N
1,undefined,0.9,N vs N
1,undefined,1.08,N vs N
1,undefined,0.04672082717872969,N vs N
1,undefined,332.5,N vs N
1,undefined,154,N vs N
1,undefined,154,N vs N
1,undefined,0.2,N vs N
1,undefined,12.25,N vs N
1,undefined,35,N vs N
1,308484,21.35,N vs N
1,undefined,-1.5,N vs N
1,undefined,0.5556756756756757,N vs N
1,undefined,-17.53864734299517,N vs N
1,308952,0.9,N vs N
1,309376,-0.1724561403508772,N vs N
1,309380,-2.9856521739130435,N vs N
1,309384,0.54,N vs N
1,309402,10.460694698354661,N vs N
1,309448,21,N vs N
1,undefined,18.939226519337016,N vs N
1,undefined,0.47336814621409923,N vs N
1,undefined,0.2746524064171123,N vs N
1,undefined,-0.0682,N vs N
1,undefined,-0.7894,N vs N
1,undefined,0.3804,N vs N
1,310417,-0.7509375,N vs N
1,310445,-16.793699999999998,N vs N
1,undefined,-3.62,N vs N
1,undefined,0.05,N vs N
1,undefined,-7.8965000000000005,N vs N
1,undefined,-14.99598360655738,N vs N
1,undefined,17.5,N vs N
1,undefined,206.5,N vs N
1,undefined,-5.203625377643505,N vs N
1,undefined,-15.8028,N vs N
1,312673,-0.81,N vs N
1,undefined,-0.805,N vs N
1,undefined,-0.059565217391304354,N vs N
1,undefined,2.700251256281407,N vs N
1,undefined,3.3876,N vs N
1,314528,42,N vs N
1,undefined,35,N vs N
1,315061,-0.6994666666666667,N vs N
1,315061,-1.1691,N vs N
1,316021,-10.250933333333334,N vs N
1,316241,140,N vs N
1,314437,21, N vs 1
1,314481,14, N vs 1
