WEX Connect Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,Clearing Fee,Total Charge,key,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,groupsSeparated,reconciliationCharge
0,07/01/2021,DSmanik,WEX-SWEEP,SLO,8,CLDR,CLDR,20/08/2021,$16.00,C,$0.12,VIVALDI-OMNI,Per Unit,0.05,0.5,0,$4.4000,1/7/2021|s|cldr|16|20/8/2021|c|0.12|8,1/7/2021,dsmanik,s,259,cldr,cldr,20/8/2021,16,c,0.11,vivaldi,per unit,0.05,19.04,"[{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""8"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.12"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""0.5"",""Clearing Fee"":""0"",""Total Charge"":""$4.4000"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.12|8"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":8,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.12,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":4.4},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""100"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""0.5"",""Clearing Fee"":""0"",""Total Charge"":""$55.0000"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|100"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":100,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":55},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""1"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""0.49"",""Clearing Fee"":""0"",""Total Charge"":""$0.5400"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|1"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":1,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":0.54},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""13"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.25"",""Clearing Fee"":""0"",""Total Charge"":""$(2.6000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|13"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":13,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-2.6},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""16"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.42"",""Clearing Fee"":""0"",""Total Charge"":""$(5.9200)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|16"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":16,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-5.92},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""16"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.3"",""Clearing Fee"":""0"",""Total Charge"":""$(4.0000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|16"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":16,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-4},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""5"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.25"",""Clearing Fee"":""0"",""Total Charge"":""$(1.0000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|5"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":5,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-1},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""14"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.25"",""Clearing Fee"":""0"",""Total Charge"":""$(2.8000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|14"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":14,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-2.8},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""17"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.42"",""Clearing Fee"":""0"",""Total Charge"":""$(6.2900)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|17"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":17,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-6.29},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""16"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.3"",""Clearing Fee"":""0"",""Total Charge"":""$(4.0000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|16"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":16,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-4},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""3"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.25"",""Clearing Fee"":""0"",""Total Charge"":""$(0.6000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|3"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":3,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-0.6},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""14"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.25"",""Clearing Fee"":""0"",""Total Charge"":""$(2.8000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|14"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":14,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-2.8},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""17"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.42"",""Clearing Fee"":""0"",""Total Charge"":""$(6.2900)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|17"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":17,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-6.29},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""16"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.3"",""Clearing Fee"":""0"",""Total Charge"":""$(4.0000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|16"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":16,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-4},{""﻿WEX Connect Rate"":""0"",""Date"":""07/01/2021"",""User"":""DSmanik"",""Route"":""WEX-SWEEP"",""Side"":""SLO"",""Exec Qty"":""3"",""Security"":""CLDR"",""Root"":""CLDR"",""Expiry"":""20/08/2021"",""Strike"":""$16.00"",""Call/Put"":""C"",""Average Price"":""$0.11"",""Portfolio"":""VIVALDI-OMNI"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""Exch. Fee Rate"":""-0.25"",""Clearing Fee"":""0"",""Total Charge"":""$(0.6000)"",""key"":""1/7/2021|s|cldr|16|20/8/2021|c|0.11|3"",""modifiedDate"":""1/7/2021"",""modifiedUser"":""dsmanik"",""modifiedSide"":""s"",""modifiedExecQty"":3,""modifiedSecurity"":""cldr"",""modifiedRoot"":""cldr"",""modifiedExpiry"":""20/8/2021"",""modifiedStrike"":16,""modifiedCallPut"":""c"",""modifiedAveragePrice"":0.11,""modifiedPortfolio"":""vivaldi"",""modifiedCommissionType"":""per unit"",""modifiedCommissionRate"":0.05,""modifiedTotalCharge"":-0.6}]","[{""drv_trade_client_account_execution_id"":""309495"",""quantity"":254},{""drv_trade_client_account_execution_id"":""309496"",""quantity"":5}]"
