Exch\. Fee Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Clearing Fee,Total Charge,key,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,groupsSeparated,reconciliationCharge
0,03/08/2021,EMureau,ISE-OPT,BYO,10,AMD,AMD,16/04/2021,$60.00,P,$0.55,BNP,Per Unit,0.05,0,0,$0.5000,8/3/2021|b|amd|60|16/4/2021|p|0.55|10,8/3/2021,emureau,b,204,amd,amd,16/4/2021,60,p,0.55,bnp,per unit,0.05,10.2,"[{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""10"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.5000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|10""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""1"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.0500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|1""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""10"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.5000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|10""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""1"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.0500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|1""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""5"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.2500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|5""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""8"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.4000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|8""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""1"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.0500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|1""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""7"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.3500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|7""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""5"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.2500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|5""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""2"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.1000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|2""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""47"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$2.3500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|47""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""3"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.1500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|3""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""5"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.2500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|5""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""4"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.2000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|4""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""2"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.1000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|2""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""5"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.2500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|5""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""9"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.4500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|9""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""5"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.2500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|5""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""6"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.3000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|6""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""2"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.55"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.1000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.55|2""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""12"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.6000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|12""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""35"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$1.7500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|35""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""5"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.2500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|5""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""1"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.0500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|1""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""1"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.0500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|1""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""5"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.2500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|5""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""3"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.1500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|3""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""1"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.0500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|1""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""1"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.0500"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|1""},{""﻿Exch. Fee Rate"":""0"",""Date"":""03/08/2021"",""User"":""EMureau"",""Route"":""ISE-OPT"",""Side"":""BYO"",""Exec Qty"":""2"",""Security"":""AMD"",""Root"":""AMD"",""Expiry"":""16/04/2021"",""Strike"":""$60.00"",""Call/Put"":""P"",""Average Price"":""$0.56"",""Portfolio"":""BNP"",""Commission Type"":""Per Unit"",""Commission Rate"":""0.05"",""WEX Connect Rate"":""0"",""Clearing Fee"":""0"",""Total Charge"":""$0.1000"",""key"":""8/3/2021|b|amd|60|16/4/2021|p|0.56|2""}]","[{""drv_trade_client_account_execution_id"":""240603"",""quantity"":204}]"
