Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
04/12/21,BOSTON,S,C,625,JPM,JPM,4,2021,160.0000,1.120000,C,P,BOXNYC7767,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,62.5000,-187.5000,.0000,-125.0000,148979442
04/13/21,AMEX,S,P,450,BILI,BILI,4,2021,100.0000,1.300000,C,C,2218827213,,E35J,,111,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,45.0000,.0000,.0000,45.0000,149161076
04/13/21,AMEX,B,P,3250,TLT,TLT,5,2021,130.0000,.540000,C,P,2218534713,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,.100000000000000,325.0000,812.5000,.0000,1137.5000,149148429
04/14/21,AMEX,B,P,50,BAC,BAC,9,2021,39.0000,2.810000,C,C,2219659214,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,5.0000,.0000,.0000,5.0000,149553488
04/14/21,AMEX,B,P,540,PDD,PDD,5,2021,135.0000,9.250000,C,P,2219700314,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,54.0000,135.0000,.0000,189.0000,149398209
04/14/21,PHLX,B,P,800,BAC,BAC,9,2021,39.0000,2.790000,C,C,                                                  ,,210,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,80.0000,.0000,.0000,80.0000,149394941
04/14/21,PHLX,S,P,250,BILI,BILI,4,2021,105.0000,2.450000,C,C,                                                  ,,210,,111,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,149415324
04/14/21,PHLX,S,P,250,BILI,BILI,4,2021,105.0000,2.450000,C,P,                                                  ,,210,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,149415436
04/15/21,AMEX,S,P,125,ABNB,ABNB,6,2021,175.0000,15.300000,C,P,2220981015,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,12.5000,31.2500,.0000,43.7500,149669252
04/16/21,CBOE,B,C,75,SPX,SPX,6,2021,4180.0000,98.000000,C,B,521106000YC,,BMLS,,284,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,7.5000,44.2500,.0000,51.7500,149852498
04/19/21,CBOE,S,P,6,SPX,SPX,6,2021,4150.0000,104.000000,C,P,62110900111,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,.100000000000000,.6000,3.5400,.0000,4.1400,150174516
04/21/21,PHLX,B,C,33,NDX,NDX,6,2021,13775.0000,487.700000,C,C,                                                  ,,210,,551,792,oscarg,oscarg,,,,,index_ndx,,,,,N,.100000000000000,3.3000,.0000,.0000,3.3000,150614511
04/21/21,PHLX,S,C,33,NDX,NDX,6,2021,13775.0000,487.700000,C,B,                                                  ,,210,,284,792,oscarg,oscarg,,,,,index_ndx,,,,,N,.100000000000000,3.3000,33.0000,.0000,36.3000,150614931
04/22/21,CBOE,S,P,100,SPX,SPX,6,2021,3875.0000,44.910000,C,P,521112000UU,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,150819135
04/22/21,CBOE,S,C,2,SPX,SPX,6,2021,4130.0000,106.500000,C,P,521112000UU,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.2000,1.1800,.0000,1.3800,150819007
04/22/21,CBOE,S,C,100,SPX,SPX,6,2021,4225.0000,56.000000,C,P,521112000UU,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,150819114
04/23/21,AMEX,S,P,500,BILI,BILI,1,2022,80.0000,4.850000,C,P,2226774923,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.100000000000000,50.0000,.0000,.0000,50.0000,151005900
04/26/21,BOSTON,S,P,1500,IWM,IWM,6,2021,225.0000,7.400000,C,P,BOXNYC683,,0938,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,A,.100000000000000,150.0000,-450.0000,.0000,-300.0000,151359226
04/27/21,BOSTON,B,P,400,AMD,AMD,1,2023,75.0000,11.940000,C,C,BOXNYC2672,,0938,,608,792,oscarg,oscarg,,,,,,Y,,,,A,.100000000000000,40.0000,-200.0000,.0000,-160.0000,151562588
04/27/21,CBOE,S,C,5,SPX,SPX,6,2021,4175.0000,95.250000,C,P,5211170001T,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.5000,2.9500,.0000,3.4500,151535596
04/27/21,CBOE,S,C,100,SPX,SPX,9,2021,4600.0000,21.380000,C,P,5211170001T,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,10.0000,59.0000,.0000,69.0000,151536402
04/27/21,PHLX,S,C,600,OXY,OXY,8,2021,30.0000,1.480000,C,P,                                                  ,,210,,352,792,oscarg,oscarg,,,,,,Y,,,,R,.100000000000000,60.0000,.0000,.0000,60.0000,151474998
04/28/21,BOSTON,B,P,800,AU,AU,6,2021,20.0000,.750000,C,P,BOXNYC2021,,0938,,352,792,oscarg,oscarg,,,,,,,,,,A,.100000000000000,80.0000,-240.0000,.0000,-160.0000,151717611
04/29/21,CBOE,S,P,200,SPX,SPX,5,2021,3900.0000,10.000000,C,C,521119000AU,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,20.0000,90.0000,.0000,110.0000,151922624
04/29/21,CBOE,S,C,5,SPX,SPX,6,2021,4185.0000,93.500000,C,C,521119000AU,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,.5000,2.2500,.0000,2.7500,151922821
04/30/21,AMEX,S,P,150,BRKB,BRKB,1,2022,240.0000,6.200000,C,P,2230878430,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,15.0000,37.5000,.0000,52.5000,152151023
04/30/21,AMEX,S,C,150,BRKB,BRKB,1,2022,310.0000,6.400000,C,P,2230878430,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,15.0000,37.5000,.0000,52.5000,152150997
04/30/21,AMEX,S,C,250,GDX,GDX,1,2022,37.0000,2.900000,C,P,2231212630,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,152236912
04/30/21,CBOE,S,C,25,SPX,SPXW,4,2021,4190.0000,5.350000,C,C,521120000GY,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.5000,11.2500,.0000,13.7500,152134795
04/30/21,CBOE,S,P,25,SPX,SPXW,4,2021,4190.0000,8.750000,C,C,521120000GY,,BMLS,,586,792,oscarg,oscarg,,,,,index_spx,,,,,A,.100000000000000,2.5000,11.2500,.0000,13.7500,152135021
