Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
04/01/21,AMEX,B,P,200,BA,BA,8,2021,250.0000,25.000000,C,C,221264721,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,147655378
04/01/21,AMEX,B,P,20,ILMN,ILMN,1,2022,380.0000,51.000000,C,C,221275641,,E35J,,551,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,2.0000,.0000,.0000,2.0000,147524847
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.900000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068037
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.900000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068074
04/06/21,AMEX,B,P,2,INVZ,INVZ,5,2021,10.0000,.940000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0900,.2900,148067983
04/06/21,AMEX,B,P,2,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0900,.2900,148067964
04/06/21,AMEX,B,P,2,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0900,.2900,148068006
04/06/21,AMEX,B,P,2,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0900,.2900,148068016
04/06/21,AMEX,B,P,2,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0900,.2900,148068204
04/06/21,AMEX,B,P,2,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0900,.2900,148068401
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148067969
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148067974
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148067980
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068024
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068055
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068059
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068063
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068114
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068250
04/06/21,AMEX,B,P,1,INVZ,INVZ,5,2021,10.0000,.950000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.1000,.0000,.0450,.1450,148068361
04/06/21,AMEX,B,P,2,INVZ,INVZ,5,2021,10.0000,.960000,O,C,CO117L8DS6K,BLPOPT_20210406-00227-00001BINVZMAY10P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0900,.2900,148109677
