Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
08/02/21,AMEX,B,P,250,SE,SE,10,2021,270.0000,15.950000,O,N,229079352,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,25.0000,62.5000,.0000,87.5000,168054692
08/03/21,AMEX,B,P,300,FCX,FCX,3,2022,30.0000,2.350000,O,N,229134613,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,30.0000,75.0000,.0000,105.0000,168103608
08/03/21,AMEX,B,P,525,PINS,PINS,1,2022,55.0000,6.250000,C,P,229150263,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,52.5000,131.2500,.0000,183.7500,168055907
08/03/21,AMEX,S,C,2,SPOT,SPOT,10,2021,230.0000,9.440000,C,C,CO41H7LP170,BLPOPT_20210803-00191-00001LSPOTOCT230C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0400,.2400,168107710
08/03/21,AMEX,B,P,2,SPOT,SPOT,10,2021,230.0000,23.340000,O,C,CO41H7LP170,BLPOPT_20210803-00191-00001BSPOTOCT230P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.2000,.0000,.0400,.2400,168116107
08/03/21,AMEX,B,P,550,UBER,UBER,1,2023,37.0000,5.450000,C,C,229125463,,E35J,,273,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,55.0000,.0000,.0000,55.0000,168073111
08/03/21,AMEX,S,C,1000,XLV,XLV,1,2023,145.0000,5.300000,C,C,229169593,,E35J,,551,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,100.0000,.0000,.0000,100.0000,168126086
08/03/21,AMEX,S,C,250,XLV,XLV,1,2023,145.0000,5.300000,C,C,229169593,,E35J,,551,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,25.0000,.0000,.0000,25.0000,168165780
08/03/21,AMEX,S,C,200,XLV,XLV,1,2023,145.0000,5.300000,C,C,229169593,,E35J,,551,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,20.0000,.0000,.0000,20.0000,168124812
08/03/21,AMEX,B,C,1000,XLV,XLV,1,2023,145.0000,5.300000,C,P,229169603,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,C,.100000000000000,100.0000,.0000,.0000,100.0000,168125623
08/04/21,AMEX,B,P,250,GM,GM,11,2021,52.5000,3.600000,C,C,229218724,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,168360685
08/04/21,AMEX,B,P,350,IWN,IWN,1,2023,150.0000,15.000000,C,P,229211154,,E35J,,444,792,oscarg,oscarg,,,,,etf,,,,,N,.100000000000000,35.0000,87.5000,.0000,122.5000,168270432
08/04/21,AMEX,B,P,400,IWN,IWN,1,2023,150.0000,15.000000,C,P,229212794,,E35J,,444,792,oscarg,oscarg,,,,,etf,,,,,N,.100000000000000,40.0000,100.0000,.0000,140.0000,168270441
08/04/21,AMEX,S,P,80,MRNA,MRNA,10,2021,150.0000,.850000,C,P,229211004,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,8.0000,20.0000,.0000,28.0000,168292798
08/04/21,AMEX,B,C,400,SPY,SPY,8,2021,443.0000,2.520000,C,C,229205294,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,40.0000,.0000,.0000,40.0000,168582308
08/04/21,AMEX,B,C,100,SPY,SPY,8,2021,443.0000,2.520000,C,C,229205294,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,10.0000,.0000,.0000,10.0000,168582270
08/04/21,AMEX,S,C,400,SPY,SPY,8,2021,445.0000,1.660000,C,C,229205294,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,40.0000,.0000,.0000,40.0000,168608789
08/04/21,AMEX,S,C,100,SPY,SPY,8,2021,445.0000,1.660000,C,C,229205294,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,10.0000,.0000,.0000,10.0000,168608856
08/04/21,AMEX,S,C,400,SPY,SPY,8,2021,448.0000,.810000,C,C,229205294,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,40.0000,.0000,.0000,40.0000,168608964
08/04/21,AMEX,S,C,100,SPY,SPY,8,2021,448.0000,.810000,C,C,229205294,,E35J,,273,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,10.0000,.0000,.0000,10.0000,168608939
08/04/21,AMEX,S,C,850,UBER,UBER,11,2021,47.5000,2.060000,C,P,229208134,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,85.0000,212.5000,.0000,297.5000,168291703
08/04/21,AMEX,B,P,1700,UBER,UBER,12,2021,37.5000,2.480000,C,P,229208134,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,170.0000,425.0000,.0000,595.0000,168360936
08/04/21,AMEX,B,P,75,V,V,1,2023,175.0000,7.500000,C,P,229268954,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,7.5000,18.7500,.0000,26.2500,168361165
08/05/21,AMEX,B,P,200,ATVI,ATVI,2,2022,75.0000,4.950000,C,P,229295845,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,20.0000,50.0000,.0000,70.0000,168517635
08/05/21,AMEX,B,P,50,CF,CF,1,2023,40.0000,5.420000,C,F,229305745,,E35J,,010,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,5.0000,12.5000,.0000,17.5000,168591707
08/05/21,AMEX,B,P,400,DIS,DIS,6,2022,145.0000,5.750000,O,N,229289365,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,40.0000,100.0000,.0000,140.0000,168606541
08/05/21,AMEX,S,C,400,DIS,DIS,6,2022,220.0000,4.650000,O,N,229289365,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,40.0000,100.0000,.0000,140.0000,168609495
08/05/21,AMEX,B,P,100,K,K,3,2022,60.0000,3.250000,C,F,229285235,,E35J,,010,792,oscarg,oscarg,,,,,,,,,,N,.100000000000000,10.0000,25.0000,.0000,35.0000,168537290
08/05/21,AMEX,B,P,505,KWEB,KWEB,1,2023,50.0000,9.600000,C,C,229354595,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,.100000000000000,50.5000,.0000,.0000,50.5000,168534685
08/05/21,AMEX,B,C,200,SPY,SPY,8,2021,443.0000,2.700000,C,C,229284415,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,168600002
08/05/21,AMEX,S,C,200,SPY,SPY,8,2021,445.0000,1.800000,C,C,229284415,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,168600405
08/05/21,AMEX,S,C,200,SPY,SPY,8,2021,448.0000,.900000,C,C,229284415,,E35J,,551,792,oscarg,oscarg,,,,,etf_spy,Y,,,,N,.100000000000000,20.0000,.0000,.0000,20.0000,168600511
08/05/21,AMEX,B,P,8,WIX,WIX,9,2021,270.0000,14.450000,O,C,CO31HCQGNNV,BLPOPT_20210805-00100-00005BWIXSEP270P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.8000,.0000,.1600,.9600,168523618
08/05/21,AMEX,S,C,8,WIX,WIX,9,2021,290.0000,15.250000,O,C,CO31HCQGNNV,BLPOPT_20210805-00100-00005LWIXSEP290C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,,A,.100000000000000,.8000,.0000,.1600,.9600,168553157
08/06/21,AMEX,S,C,3,BAC,BAC,10,2021,39.0000,2.490000,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005LBACOCT39C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,.100000000000000,.3000,.0000,.0600,.3600,168930472
08/06/21,AMEX,S,C,2,BAC,BAC,10,2021,39.0000,2.490000,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005LBACOCT39C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,.100000000000000,.2000,.0000,.0400,.2400,168930427
08/06/21,AMEX,B,P,3,BAC,BAC,10,2021,39.0000,1.380000,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005BBACOCT39P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,.100000000000000,.3000,.0000,.0600,.3600,168929235
08/06/21,AMEX,B,P,2,BAC,BAC,10,2021,39.0000,1.380000,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005BBACOCT39P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,.100000000000000,.2000,.0000,.0400,.2400,168929317
08/06/21,AMEX,S,C,5,GS,GS,9,2021,380.0000,18.280000,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005LGSSEP380C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,.100000000000000,.5000,.0000,.1000,.6000,168994147
08/06/21,AMEX,B,P,5,GS,GS,9,2021,380.0000,9.220000,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005BGSSEP380P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,.100000000000000,.5000,.0000,.1000,.6000,168992945
08/06/21,AMEX,B,P,150,IWM,IWM,12,2023,190.0000,17.330000,C,P,229403326,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,15.0000,37.5000,.0000,52.5000,168979051
08/06/21,AMEX,S,P,675,MA,MA,1,2022,260.0000,2.650000,C,C,229405636,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,67.5000,.0000,.0000,67.5000,168952720
08/06/21,AMEX,S,P,75,MA,MA,1,2022,260.0000,2.650000,C,C,229405636,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,7.5000,.0000,.0000,7.5000,168933918
08/06/21,AMEX,B,C,225,MA,MA,1,2022,350.0000,41.850000,C,C,229405636,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,22.5000,.0000,.0000,22.5000,168952182
08/06/21,AMEX,B,C,25,MA,MA,1,2022,350.0000,41.850000,C,C,229405636,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,2.5000,.0000,.0000,2.5000,168932957
08/09/21,AMEX,B,P,125,FDX,FDX,1,2023,250.0000,28.900000,C,C,229485189,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,12.5000,.0000,.0000,12.5000,169479769
08/10/21,AMEX,S,P,75,AMAT,AMAT,6,2022,115.0000,8.800000,C,C,2295791710,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,7.5000,.0000,.0000,7.5000,169460332
08/10/21,AMEX,S,C,75,AMAT,AMAT,6,2022,180.0000,6.050000,C,C,2295791710,,E35J,,608,792,oscarg,oscarg,,,,,,Y,,,,N,.100000000000000,7.5000,.0000,.0000,7.5000,169457770
08/10/21,AMEX,B,P,900,CNK,CNK,3,2022,15.0000,2.800000,C,P,2295876010,,E35J,,352,792,oscarg,oscarg,,,,,,,,,,C,.100000000000000,90.0000,.0000,.0000,90.0000,169468862
08/10/21,AMEX,S,P,250,IWM,IWM,9,2021,220.0000,5.440000,C,C,2295950610,,E35J,,352,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,169422688
08/10/21,AMEX,S,C,250,IWM,IWM,9,2021,230.0000,2.970000,C,C,2295950610,,E35J,,352,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.100000000000000,25.0000,.0000,.0000,25.0000,169421025
08/10/21,AMEX,S,C,7,MOS,MOS,8,2021,32.0000,1.800000,C,C,CO31HPMF9BP,BLPOPT_20210810-00017-00005LMOSAUG32C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,.100000000000000,.7000,.0000,.1400,.8400,169497865
08/10/21,AMEX,B,P,7,MOS,MOS,8,2021,32.0000,.310000,C,C,CO31HPMF9BP,BLPOPT_20210810-00017-00005BMOSAUG32P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,.100000000000000,.7000,.0000,.1400,.8400,169497553
