drv_trade_floor_broker_id,drv_trade_client_account_execution_id,charge
23,272697,123.2
23,272705,166.8
23,252568,20
23,252617,2
23,252782,138
23,252783,10.35
23,252795,12.42
23,252800,12.42
23,252852,240
23,254312,28
23,254311,28
23,255803,-3.15
23,254483,35
23,254960,-100
23,255549,3
23,255864,375
23,255422,625
23,255531,250
23,256349,50
23,256233,270
23,256872,525
23,256873,525
23,256919,52.5
23,256917,52.5
23,256877,192.5
23,256878,192.5
23,256838,50
23,256778,-125
23,256943,690
23,256854,60
23,256786,48
23,257842,200
23,257398,45
23,257266,1137.5
23,262376,5.52
23,257505,41.34
23,262380,5.52
23,257503,41.34
23,262375,517.5
23,257501,79.5
23,257609,9
23,257667,3
23,257541,10.5
23,257567,56
23,257699,3
23,257721,7
23,257695,10
23,257713,4
23,257603,22
23,258094,105
23,257922,189
23,258137,175
23,258137,50
23,257940,32.5
23,258774,43.75
23,258563,140
23,258849,10.5
23,279835,105
23,279833,105
23,275764,14
23,258931,113.75
23,259288,105
23,259310,60
23,259411,250
23,259418,51.75
23,259416,103.5
23,259683,60
23,259328,40
23,259991,100
23,259728,12.5
23,259946,50
23,259714,24.5
23,259752,50
23,260030,4.14
23,260029,103.5
23,259911,7
23,260481,35
23,260799,85
23,260801,180
23,260672,65
23,260503,35
23,260504,35
23,260703,69
23,260418,26.25
23,261142,90
23,261309,34.8
23,261237,87.5
23,261239,20
23,261106,-300
23,261110,-200
23,261192,10
23,261124,2
23,275740,36.3
23,275744,3.3
23,275738,220
23,275742,20
23,261583,5
23,261719,87.5
23,261717,87.5
23,261563,800
23,261565,400
23,261426,125
23,261698,1.38
23,261699,86.25
23,261696,86.25
23,262262,50
23,262110,150
23,262092,315
23,262090,157.5
23,262210,270
23,261964,92.75
23,261966,5
23,262155,262.5
23,262153,175
23,261870,200
23,261946,362.5
23,261899,10
23,262119,183.75
23,262626,60
23,262622,60
23,262424,-300
23,262457,100
23,263050,236.25
23,263051,236.25
23,263124,26.25
23,263265,87.5
23,263090,-160
23,263189,62.5
23,262915,3.45
23,262913,96.6
23,263060,20
23,263060,70
23,263098,60
23,263784,10
23,263874,200
23,263867,280
23,263869,280
23,264005,87.5
23,264006,87.5
23,263605,-160
23,263858,250
23,263815,362.25
23,263812,120.75
23,263813,17.25
23,263818,17.25
23,264571,105
23,271711,55
23,271715,120
23,264610,60
23,264515,212.5
23,264361,200
23,264351,2.75
23,264348,27.5
23,275733,50
23,270447,87.5
23,265110,1688.75
23,265113,1662.5
23,265121,250
23,265175,250
23,264836,1.65
23,264833,1.65
23,253533,43.75
